IPAPI.com,IPStack,IP_Address,Y/N
Morvi,Morbi,150.129.149.126,0
Rajkot,R?jkot,1.38.180.160,0
Rajkot,R?jkot,43.224.223.21,0
Rajkot,R?jkot,117.223.71.130,0
Rajkot,P?lit?na,117.223.65.135,0
Rajkot,Bagasra,117.223.64.40,0
Rajkot,Sultanpur,117.215.43.208,0
Rajkot,Bagasra,117.215.41.87,0
Rajkot,Bagasra,117.198.170.232,0
Rajkot,Sultanpur,117.198.165.103,0
Rajkot,Bagasra,117.198.163.245,0
Rajkot,Bagasra,61.0.178.8,0
Rajkot,Bagasra,59.95.150.182,0
Rajkot,Sultanpur,59.88.128.23,0
Chennai,Bengaluru,117.211.126.163,0
Savarkundla,Amreli,103.135.70.82,0
Ahmedabad,Ahmedabad,219.91.196.233,1
Rajkot,Sasan Gir,117.247.48.79,0
Rajkot,R?jkot,43.241.146.102,0
Rajkot,R?jkot,43.241.145.199,0
Rajkot,R?jkot,43.241.145.85,0
Rajkot,R?jkot,43.241.145.19,0
Rajkot,R?jkot,150.129.151.201,0
Rajkot,R?jkot,117.247.48.94,0
Rajkot,R?jkot,27.54.180.213,0
Morvi,Morbi,150.129.149.114,0
Bhavnagar,Bhavnagar,110.172.162.217,1
Ahmedabad,Soj?tra,157.32.207.244,0
Ahmedabad,Ahmedabad,123.201.108.123,1
Rajkot,R?jkot,117.223.71.168,0
Rajkot,R?jkot,117.223.68.150,0
Jeypore,R?jkot,117.207.1.26,0
Rajkot,Sultanpur,117.198.167.70,0
Rajkot,Bagasra,61.0.178.132,0
Junagadh,Bagasra,59.95.151.116,0
Rajkot,Sultanpur,117.198.168.86,0
Jogan,Sasan Gir,103.135.70.230,0
Surendranagar,Himatnagar,117.218.185.209,0
Rajkot,R?jkot,59.90.161.30,0
Vadodara,Soj?tra,49.34.61.198,0
Rajkot,Sultanpur,117.198.166.199,0
Rajkot,Sultanpur,117.198.166.114,0
Jamnagar,Jamnagar,103.241.46.170,1
Amreli,Amreli,150.129.55.53,1
Rajkot,R?jkot,103.81.117.210,0
Surat,Soj?tra,49.34.3.30,0
Jamnagar,Jamnagar,150.129.166.11,1
Rajkot,R?jkot,103.81.116.51,0
Chennai,Bengaluru,117.211.126.174,0
Vadodara,Soj?tra,49.34.61.203,0
Rajkot,Gadhka,1.38.180.176,0
Rajkot,R?jkot,1.38.180.71,0
Ahmedabad,Soj?tra,49.34.45.81,0
Bhimavaram,Chennai,117.211.169.199,0
Ahmedabad,Dhandhuka,49.34.82.146,0
Ahmedabad,Soj?tra,49.34.33.160,0
Ahmedabad,Kheda,106.77.70.212,0
Ahmedabad,New Delhi,106.66.60.118,0
Rajkot,R?jkot,43.241.146.222,0
Vadodara,Ahmedabad,150.129.105.15,0
Upleta,Bhimkatta,103.250.162.243,0
Khambhaliya,Bhimkatta,103.250.162.123,0
Upleta,Bhimkatta,103.250.163.181,0
Upleta,Bhimkatta,103.250.163.98,0
Khambhaliya,Bhimkatta,103.250.161.137,0
Rajkot,R?jkot,45.119.9.170,0
Rajkot,R?jkot,59.90.161.116,0
Bhavnagar,R?jkot,1.38.93.120,0
Ahmedabad,Deolia,1.38.76.245,0
Pune,Jamnagar,14.139.107.84,0
Ahmedabad,Soj?tra,157.32.5.17,0
Ahmedabad,Soj?tra,49.34.34.214,0
Rajkot,R?jkot,117.203.82.116,0
Rajkot,Sultanpur,117.198.165.155,0
Rajkot,Sultanpur,117.198.163.190,0
Rajkot,Sultanpur,117.198.162.1,0
Mumbai,Amroli,223.184.234.7,0
Rajkot,Gondal,117.215.40.72,0
Rajkot,Sultanpur,117.198.168.180,0
Rajkot,Bagasra,59.95.150.85,0
Rajkot,Bagasra,59.95.149.213,0
Rajkot,R?jkot,117.203.83.77,0
Rajkot,R?jkot,43.241.145.96,0
Jamnagar,Jamnagar,103.241.46.180,1
Porbandar,Porbandar,103.250.191.44,1
Jamnagar,Jamnagar,103.58.98.210,1
Rajkot,R?jkot,150.107.100.56,0
Ahmedabad,Soj?tra,49.34.46.67,0
Ahmedabad,Soj?tra,49.34.13.162,0
Himatnagar,Ahmedabad,117.218.129.41,0
Ahmedabad,Ahmedabad,43.250.157.172,1
Chennai,Bengaluru,117.211.126.166,0
Rajkot,Gondal,117.215.40.68,0
Rajkot,Sultanpur,59.88.130.145,0
Bhimavaram,Chennai,117.211.169.196,0
Gandhidham,Ahmedabad,150.129.106.211,0
Jamnagar,Ahmedabad,150.129.106.98,0
Jamnagar,Ahmedabad,150.129.106.28,0
Rajkot,Bhimkatta,150.129.104.124,0
Rajkot,R?jkot,117.223.71.112,0
Upleta,Bhimkatta,103.250.161.100,0
Rajkot,Bagasra,61.0.177.49,0
Ahmedabad,Ahmedabad,42.106.12.141,1
Rajkot,Ahmedabad,219.91.186.113,0
Ahmedabad,Soj?tra,49.34.122.126,0
Rajkot,Ahmedabad,123.201.19.198,0
Rajkot,Sultanpur,117.198.168.193,0
Rajkot,Sultanpur,117.198.165.74,0
Junagadh,Bagasra,59.95.151.92,0
Vadodara,Ahmedabad,150.129.105.111,0
Upleta,Bhimkatta,103.250.163.226,0
Jeypore,R?jkot,117.207.0.56,0
Rajkot,R?jkot,59.90.161.49,0
Dhrol,Dhrol,103.58.96.134,1
Rajkot,R?jkot,180.150.240.171,0
Rajkot,R?jkot,150.129.151.198,0
Rajkot,Sultanpur,117.198.169.50,0
Rajkot,Kunkavav,59.95.150.37,0
Rajkot,Bagasra,59.95.148.53,0
Bhavnagar,Jetpur,59.94.44.130,0
Ahmedabad,Soj?tra,49.34.166.110,0
Rajkot,J?n?gadh,117.223.148.26,0
Rajkot,Sultanpur,117.198.168.107,0
Ahmedabad,Soj?tra,157.32.197.37,0
Ahmedabad,Khambh?t,157.32.95.104,0
Ahmedabad,Soj?tra,157.32.35.71,0
Ahmedabad,Kheda,157.32.19.204,0
Rajkot,Gondal,117.198.175.200,0
Rajkot,Sultanpur,117.198.167.211,0
Ahmedabad,New Delhi,106.77.144.122,0
Ahmedabad,New Delhi,106.77.136.214,0
Ahmedabad,Kheda,106.77.78.73,0
Ahmedabad,Soj?tra,49.34.43.161,0
Ahmedabad,Ahmedabad,219.91.196.237,1
Ahmedabad,Ahmedabad,219.91.191.10,1
Ahmedabad,Ahmedabad,123.201.70.243,1
Ahmedabad,Ahmedabad,123.201.70.9,1
Ahmedabad,Ahmedabad,123.201.67.132,1
Ahmedabad,Ahmedabad,123.201.65.183,1
Keshod,Keshod,103.137.19.58,1
Rajkot,R?jkot,43.254.176.81,0
Rajkot,Sultanpur,117.198.171.193,0
Rajkot,Bhimkatta,150.129.104.38,0
Rajkot,Ahmedabad,27.54.165.173,0
Chennai,Bengaluru,117.211.126.162,0
Bhimavaram,Chennai,117.211.169.204,0
Rajkot,R?jkot,150.107.103.45,0
Rajkot,Sultanpur,117.215.42.53,0
Rajkot,Sultanpur,117.198.173.119,0
Rajkot,J?n?gadh,117.223.148.121,0
Surendranagar,Surendranagar,27.54.169.221,1
Junagadh,J?n?gadh,27.54.164.173,0
Rajkot,Sultanpur,117.198.160.53,0
Ahmedabad,Kadod,110.172.162.11,0
Bengaluru,Guwahati,182.73.147.170,0
Vadodara,Dabhoi,14.139.121.113,0
Anand,Anand,43.242.123.91,1
Anand,Anand,43.242.123.65,1
Anand,Anand,43.242.123.28,1
Anand,Anand,117.204.220.243,1
Anand,Anand,117.204.217.75,1
Bharuch,Anand,117.204.212.10,0
Anand,Anand,117.204.210.206,1
Bharuch,Umreth,59.95.122.241,0
Bharuch,Anand,59.95.120.99,0
Ahmedabad,Anand,59.94.195.158,0
Bengaluru,Manhattan,167.71.228.103,0
Anand,Anand,43.242.123.59,1
Anand,Anand,43.242.123.47,1
Idar,Ahmedabad,45.64.213.102,0
Anand,Anand,43.242.123.191,1
Narasapuram,Warangal,203.192.199.194,0
Ahmedabad,Soj?tra,157.32.205.234,0
Thanjavur,Pathan?mthitta,117.196.251.49,0
Mumbai,New Delhi,106.79.222.121,0
Mumbai,New Delhi,106.79.218.132,0
Mumbai,New Delhi,106.79.217.246,0
Anand,Anand,202.129.240.15,1
Bharuch,Anand,117.204.222.29,0
Anand,Anand,117.204.211.161,1
Ujjain,Indore,59.95.152.191,0
Ujjain,Ujjain,59.95.152.73,1
Ujjain,Ujjain,59.95.152.2,1
Mahesana,Ahmedabad,45.250.71.222,0
Anand,Anand,45.120.122.84,1
Anand,Anand,14.139.121.2,1
Akola,Ambabarwa,112.133.251.183,0
Nadiad,Anand,45.125.156.71,0
Anand,Karamsad,202.129.240.26,0
Bharuch,Anand,117.204.223.2,0
Sult?npur,Mumbai,43.239.147.138,0
Ujjain,Tal,59.95.153.5,0
Ujjain,Tal,59.95.153.4,0
Ujjain,Ujjain,59.95.152.152,1
Ujjain,Ujjain,59.95.152.142,1
Ujjain,Ujjain,59.95.152.80,1
Gurugram,Ambabarwa,112.133.251.106,0
Akola,Ambabarwa,112.133.251.59,0
Akola,Ambabarwa,112.133.251.48,0
Amravati,Ambabarwa,112.133.251.143,0
Ahmedabad,Kheda,106.76.86.59,0
Ujjain,Indore,59.95.152.189,0
Ujjain,Ujjain,59.95.152.136,1
Ujjain,Ujjain,59.95.152.120,1
Anand,Anand,45.125.158.6,1
Anand,Karamsad,202.129.240.29,0
Ujjain,Unhel,59.95.152.212,0
Ujjain,Unhel,59.95.152.208,0
Ujjain,Ujjain,59.95.152.203,1
Ujjain,Ujjain,59.95.152.194,1
Ujjain,Indore,59.95.152.190,0
Ujjain,Ujjain,59.95.152.158,1
Ujjain,Ujjain,59.95.152.84,1
Bengaluru,Mattanur,117.196.250.138,0
Ujjain,Ujjain,59.95.152.200,1
Ujjain,Ujjain,59.95.152.50,1
Ujjain,Ujjain,59.95.152.45,1
Akola,Ambabarwa,112.133.251.178,0
Bhopal,Ambabarwa,112.133.251.145,0
Gurugram,Ambabarwa,112.133.251.123,0
Ahmedabad,Soj?tra,157.32.237.106,0
Ahmedabad,Soj?tra,157.32.233.29,0
Ahmedabad,Gundi,157.32.105.144,0
Thanjavur,Kottayam,117.196.251.218,0
Idar,Ahmedabad,45.64.213.10,0
Anand,Anand,103.251.248.8,1
Mysore,Mysore,117.211.31.28,1
Bengaluru,Bengaluru,171.76.120.49,1
Bengaluru,Bengaluru,122.178.242.229,1
Bengaluru,Bengaluru,122.178.229.216,1
Bengaluru,Bengaluru,122.167.76.11,1
Bengaluru,Bengaluru,122.167.69.39,1
Anegundi,Sakalavara,103.42.74.102,0
Bengaluru,Hosdurga,223.237.176.119,0
Shimoga,Hosdurga,223.228.14.27,0
Gokak,New Delhi,117.254.86.253,0
Trivandrum,Bengaluru,112.133.198.185,0
Dhrangadhra,Chennai,103.207.130.33,0
Mysore,Bir?r,223.186.224.129,0
Mysore,Yadiyur,223.186.178.120,0
Raichur,R?ich?r,117.240.188.162,0
Mysore,Bann?r,118.151.209.130,0
Chennai,Penn?garam,157.49.253.10,0
Bengaluru,Yalladabagi,157.45.250.195,0
Bengaluru,Javanagondanahalli,157.45.116.65,0
Sullia,Sulya,117.239.56.101,0
Bengaluru,Yelahanka,202.62.95.10,0
Bidadi,Kumbalgodu,61.12.77.18,0
Bengaluru,Bengaluru,202.62.77.58,1
Ongole,Kuruva Nagalapuram,103.49.121.130,0
Bengaluru,Nelamangala,157.49.153.235,0
Bengaluru,M?gadi,157.49.144.211,0
Bengaluru,Gubbi,157.45.104.89,0
Mumbai,Mumbai,52.95.75.20,1
Mumbai,Mumbai,52.95.75.4,1
Mangalore,Ullal,218.248.46.39,0
Bengaluru,Hiriy?r,223.237.135.193,0
Bellary,Tekkalakote,59.91.18.126,0
Bidar,Sindhn?r,59.91.16.201,0
Chennai,Mann?rakk?t,42.109.131.171,0
Jamkhandi,Bengaluru,59.93.82.193,0
Mysore,Mysore,118.151.210.82,1
Chennai,Penn?garam,157.49.209.210,0
Bengaluru,Yelahanka,157.49.141.36,0
Bengaluru,Ankasandra,157.45.229.207,0
Bengaluru,Bengaluru,103.117.236.154,1
Bellary,New Delhi,117.239.138.2,0
Mysore,Bengaluru,118.151.210.226,0
Hubli,Bengaluru,103.42.72.164,0
Mangalore,New Delhi,210.212.194.113,0
Bengaluru,Hyderabad,202.62.79.45,0
Bengaluru,Bengaluru,122.181.15.74,1
Bengaluru,Bengaluru,202.62.94.38,1
Bengaluru,Bengaluru,202.62.94.34,1
Bengaluru,Bengaluru,124.40.246.154,1
Bengaluru,Sr?perumb?d?r,103.119.241.130,0
Mangalore,Mayakonda,106.217.39.217,0
Bengaluru,Chamrajnagar,14.139.151.35,0
Chennai,Urigam,157.49.244.248,0
Chennai,Penn?garam,157.49.207.166,0
Chennai,Penn?garam,157.49.200.54,0
Bengaluru,Gubbi,157.45.106.61,0
Bengaluru,Gubbi,157.45.78.242,0
Bengaluru,Gubbi,157.45.47.134,0
Bengaluru,Gubbi,157.45.26.223,0
Bengaluru,Gubbi,157.45.25.168,0
Tumk?r,Tumk?r,182.71.142.98,1
Tumk?r,Tumk?r,182.71.128.46,1
Anand,Ahmadnagar,112.133.244.16,0
Bijapur,Bijapur,103.112.214.163,1
Anegundi,Hassan,210.212.202.99,0
Bengaluru,Bengaluru,223.186.27.69,1
Bengaluru,Bengaluru,202.62.95.53,1
Bijapur,Bijapur,103.112.213.133,1
Mangalore,Ullal,103.89.233.230,0
Dharwad,Hubli,122.252.252.2,0
Dharwad,Mumbai,112.133.220.2,0
Mysore,Gurgaon,106.206.122.215,0
Koppal,Bengaluru,119.161.99.170,0
Bengaluru,Kol?r,117.239.233.115,0
Bengaluru,Bengaluru,45.112.200.252,1
Bengaluru,Bengaluru,45.112.200.251,1
Hyderabad,Mumbai,112.133.220.235,0
Udupi,New Delhi,117.240.156.34,0
Bengaluru,Bengaluru,103.109.109.98,1
Puttur,M?dbidri,103.89.235.242,0
Kottayam,Perumbavoor,202.83.57.186,0
Kottayam,Perumbavoor,202.83.57.114,0
Ernakulam,Perump?v?r,202.83.56.90,0
Hospet,Hospet,115.111.97.231,1
Bengaluru,Bengaluru,119.161.98.132,1
Mysore,Mysore,117.216.171.198,1
Mysore,Mysore,117.211.26.122,1
Mysore,Bilikere,117.211.20.119,0
Mysore,Mysore,117.211.18.22,1
Bengaluru,Bengaluru,202.62.79.51,1
Mysore,Belgaum,117.239.61.52,0
Tirunelveli,Tirunelveli,117.216.233.34,1
Sirsi,Shimoga,61.1.244.39,0
Gulbarga,Mega,103.70.128.93,0
Bengaluru,Yelahanka,210.212.203.67,0
Mysore,Mysore,150.129.63.138,1
Bengaluru,Bengaluru,124.40.247.66,1
Kakinada,Sankeshwar,117.239.236.177,0
Bengaluru,Bengaluru,103.213.208.226,1
Bengaluru,Bengaluru,103.91.183.113,1
Bengaluru,Kurnool,42.109.157.23,0
Bengaluru,Chitt?r,42.109.155.67,0
Visakhapatnam,Vepagunta,117.247.122.214,0
Bengaluru,Gurgaon,106.197.235.89,0
Bengaluru,Anandnagar,43.247.156.7,0
Gulbarga,Afzalpur,117.221.110.252,0
Gulbarga,Sh?h?b?d,117.221.107.11,0
Gulbarga,Wadgiri,117.221.104.40,0
Bengaluru,Bengaluru,202.62.95.70,1
Mangalore,Gadag,117.239.57.114,0
Belgaum,Belgaum,103.219.60.66,1
Gangtok,Ahmedabad,223.31.120.226,0
Dharwad,Hubli,117.247.189.102,0
Dharwad,Hubli,117.247.189.71,0
Bengaluru,Nelamangala,103.4.250.18,0
Bengaluru,Bengaluru,119.161.96.215,1
Chennai,Delhi,122.252.244.218,0
Bengaluru,Bengaluru,223.237.246.130,1
Bengaluru,Gubbi,157.45.87.217,0
Pune,Airoli,136.232.8.166,0
Bengaluru,Bengaluru,111.125.205.199,1
Belgaum,Kulgod,61.1.250.152,0
Bengaluru,Bengaluru,43.254.163.81,1
Bengaluru,Bengaluru,27.59.112.249,1
Bengaluru,Bengaluru,27.59.48.63,1
Shimoga,Shimoga,103.16.70.98,1
Bengaluru,Gurgaon,223.227.19.94,0
Bengaluru,Airoli,136.232.193.242,0
Bengaluru,Gurgaon,106.206.11.56,0
Mysore,Mysore,117.215.131.178,1
Bengaluru,Gurgaon,223.226.29.215,0
Bengaluru,Malkajgiri,183.82.19.139,0
Bengaluru,Malkajgiri,183.82.17.128,0
Bengaluru,Malkajgiri,183.82.17.42,0
Bengaluru,Karvarakundu,117.230.182.105,0
Bengaluru,Karvarakundu,117.230.152.33,0
Kochi,Kalikavu,117.230.63.53,0
Tiptur,Tipt?r,182.48.237.166,0
Bengaluru,Airoli,136.232.192.74,0
Manipal,Mumbai,202.38.180.46,0
Ponnampet,New Delhi,117.240.140.35,0
New Delhi,Ponnampet,182.76.222.218,0
Bengaluru,Yelahanka,203.192.247.82,0
Delhi,Chennai,182.74.85.234,0
Bengaluru,Gubbi,157.45.73.89,0
Bengaluru,Bengaluru,122.252.229.238,1
Bengaluru,Bengaluru,45.112.202.74,1
Bengaluru,Bengaluru,45.112.202.70,1
Bengaluru,Bengaluru,43.242.247.154,1
Belgaum,Sankeshwar,210.212.193.130,0
Bengaluru,Bengaluru,223.186.130.30,1
Bengaluru,Bengaluru,223.186.16.191,1
Bengaluru,Amb?la,112.133.237.94,0
Bengaluru,R?n?bennur,210.212.198.18,0
Trivandrum,Bengaluru,117.211.100.94,0
Bengaluru,Bengaluru,106.51.102.34,1
Bengaluru,Hoskote,14.98.233.18,0
Kharagpur,Bengaluru,182.74.234.210,0
Chitradurga,Chitradurga,223.228.38.120,1
Mysore,Maradihalli,223.228.35.172,0
Mysore,Hosdurga,223.228.34.180,0
Bengaluru,Bengaluru,223.186.48.148,1
Kottayam,Bengaluru,117.211.161.34,0
Bengaluru,Benakanakere,106.206.102.107,0
New Delhi,New Delhi,106.198.225.63,1
New Delhi,New Delhi,106.198.210.126,1
New Delhi,New Delhi,106.198.200.32,1
New Delhi,New Delhi,106.198.199.213,1
Jamkhandi,Bengaluru,59.93.82.211,0
Bagalkot,Bengaluru,59.93.81.230,0
Bagalkot,Sindgi,59.93.80.230,0
Bengaluru,Gurgaon,49.39.69.249,0
Bengaluru,Bengaluru,27.59.106.180,1
Bengaluru,M?gadi,157.49.164.191,0
Bengaluru,Anandnagar,43.247.156.18,0
Bengaluru,Bengaluru,103.40.80.138,1
Karnal,Khad,202.136.74.253,0
Karnal,Khad,202.136.74.123,0
Karnal,Khad,202.136.73.95,0
Karnal,Khad,202.136.72.124,0
Patna,Bakhtiy?rpur,157.42.72.251,0
Mangalore,Belgaum,117.220.197.35,0
Hubli,Hosdurga,106.217.79.88,0
Bengaluru,Yelahanka,103.86.106.92,0
Bengaluru,Yelahanka,103.86.104.153,0
Mysore,Hosdurga,223.228.30.40,0
Bengaluru,Nelamangala,157.49.153.211,0
Bengaluru,Ankasandra,157.45.248.16,0
Harohalli,Bolare,103.42.73.114,0
Belgaum,Itnal,61.1.249.246,0
Belgaum,Belgaum,122.252.231.138,1
Bengaluru,Bengaluru,122.252.229.234,1
Jamnagar,Jamnagar,150.129.106.38,1
Khambhaliya,Bhimkatta,103.250.162.96,0
Ahmedabad,Soj?tra,157.32.247.162,0
Gandhidham,Ahmedabad,150.129.106.209,0
Khambhaliya,Jodiya Bandar,103.250.162.18,0
Bhuj,Kera,117.254.207.165,0
Bhuj,Bhuj,103.30.226.145,1
Bhuj,Bhuj,117.195.47.138,1
Upleta,Bhimkatta,103.250.161.66,0
Ahmedabad,Ahmedabad,103.85.79.4,1
Bhuj,Anj?r,114.31.180.141,0
Bhuj,Bhuj,117.195.44.67,1
Bengaluru,Amb?la,117.204.240.15,0
Ahmedabad,Soj?tra,157.32.179.91,0
Ahmedabad,Soj?tra,157.32.158.130,0
Ahmedabad,Kheda,157.32.29.234,0
Bhuj,Bhuj,117.254.207.106,1
Bhuj,Kera,117.254.202.178,0
Ahmedabad,Soj?tra,49.34.178.243,0
Ahmedabad,Khambh?t,49.34.134.48,0
Gandhidham,Ahmedabad,150.129.106.215,0
Porbandar,Ahmedabad,150.129.105.161,0
Vadodara,Ahmedabad,150.129.105.109,0
Khambhaliya,Bhimkatta,103.250.161.168,0
Upleta,Bhimkatta,103.250.161.89,0
Gandhidham,Bhuj,120.72.94.188,0
Bhuj,Bhuj,103.30.227.116,1
Bhuj,Bhuj,103.30.226.162,1
Surat,Soj?tra,49.34.149.232,0
Ahmedabad,Ahmedabad,43.250.157.99,1
Bengaluru,Dor?ha,117.204.240.210,0
Mumbai,Powai,42.106.238.234,0
Mumbai,Powai,42.106.237.77,0
Bengaluru,Nilambur,117.196.250.174,0
Aurangabad,Ahmedabad,59.88.122.135,0
Ahmedabad,Ahmedabad,117.247.57.238,1
Ahmedabad,Ahmedabad,117.247.57.58,1
Ahmedabad,Vadodara,103.90.96.130,0
Ahmedabad,Ahmedabad,117.200.204.24,1
Ahmedabad,Ahmedabad,117.200.200.121,1
Ahmedabad,Ahmedabad,117.200.195.165,1
Ahmedabad,Ahmedabad,117.196.25.130,1
Ahmedabad,Ahmedabad,59.95.131.133,1
Ahmedabad,Ahmedabad,59.95.130.142,1
Ahmedabad,Ahmedabad,59.95.129.102,1
Ahmedabad,Ahmedabad,59.95.129.90,1
Bamroda,L?n?v?da,103.204.189.17,0
Bharuch,Anand,117.204.222.165,0
Ahmedabad,Ahmedabad,43.250.157.122,1
Ahmedabad,Ahmedabad,43.250.157.35,1
Ahmedabad,New Delhi,117.240.210.170,0
Ahmedabad,Ahmedabad,117.240.210.154,1
Kalol,Kalol,103.251.57.227,1
Kalol,Kalol,103.251.57.217,1
Ahmedabad,Ahmedabad,103.86.19.32,1
Ahmedabad,Ahmedabad,43.250.165.173,1
Ahmedabad,Ahmedabad,43.250.158.228,1
Ahmedabad,Soj?tra,157.32.214.162,0
Ahmedabad,Soj?tra,157.32.188.39,0
Ahmedabad,Vadodara,157.32.74.150,0
Ahmedabad,Vasa,157.32.16.116,0
Ahmedabad,Khambh?t,49.34.89.122,0
Anand,Anand,117.204.216.175,1
Bharuch,Anand,59.95.123.119,0
Ahmedabad,Anand,59.94.194.103,0
Vadodara,Vadodara,116.72.250.89,1
Ahmedabad,Ahmedabad,103.215.158.44,1
Ahmedabad,Ahmedabad,59.88.126.130,1
Ahmedabad,Ahmedabad,59.88.125.126,1
Ahmedabad,Ahmedabad,59.88.125.79,1
Ahmedabad,Ahmedabad,59.88.124.208,1
Ahmedabad,Ahmedabad,59.88.124.153,1
Ahmedabad,Ahmedabad,59.88.124.78,1
Ahmedabad,Ahmedabad,59.88.124.35,1
Shegaon,Jalgaon Jamod,112.133.251.254,0
Akola,Ambabarwa,112.133.251.184,0
Gurugram,Ambabarwa,112.133.251.109,0
Akola,Ambabarwa,112.133.251.58,0
Akola,Ambabarwa,112.133.251.51,0
Ahmedabad,Ahmedabad,103.250.145.22,1
Kolkata,K?toya,47.11.150.236,0
Kolkata,Kolkata,47.11.106.44,1
Kolkata,K?toya,47.11.21.14,0
Bharuch,Anand,117.204.223.236,0
Ahmedabad,Anand,59.94.193.164,0
Bengaluru,Amb?la,117.204.240.7,0
Ahmedabad,Soj?tra,49.34.48.16,0
Ahmedabad,Vasa,27.61.147.57,0
Randhikpur,Dohad,117.215.108.107,0
Jhalod,Dohad,117.215.107.230,0
Jhalod,Dohad,117.215.107.80,0
Amod,Rawal,117.215.106.159,0
Bhe,Devgadh B?riya,117.215.102.6,0
Gandhidham,Anj?r,117.212.208.110,0
Bharuch,Anand,117.204.223.239,0
Bharuch,Anand,117.204.223.173,0
Anand,Anand,117.204.219.158,1
Anand,Anand,117.204.216.72,1
Anand,Anand,117.204.215.84,1
Anand,Anand,117.204.211.225,1
Bharuch,Anand,59.95.120.252,0
Ahmedabad,Mumbai,59.94.199.153,0
Ahmedabad,Mumbai,59.94.198.156,0
Ahmedabad,Anand,59.94.195.95,0
Ahmedabad,Anand,59.94.195.80,0
Ahmedabad,Anand,59.94.194.127,0
Ahmedabad,Anand,59.94.193.84,0
Ahmedabad,Anand,59.94.192.241,0
Bharuch,Anand,117.204.222.143,0
Anand,Anand,117.204.217.42,1
Anand,Anand,117.204.215.77,1
Anand,Anand,117.204.208.74,1
Anand,Anand,59.95.125.108,1
Anand,Anand,59.95.125.65,1
Anand,Anand,59.95.124.60,1
Ahmedabad,Anand,59.94.195.102,0
Ahmedabad,New Delhi,106.77.80.117,0
Viramgam,Viramgam,103.38.205.46,1
Ahmedabad,Anand,59.94.197.125,0
Halol,?mli,117.240.185.177,0
Virpur,Ahmedabad,103.136.72.122,0
Ahmedabad,Ahmedabad,117.196.95.194,1
Ahmedabad,Ahmedabad,117.196.93.139,1
Ahmedabad,Ahmedabad,117.196.90.196,1
Limdi,Ahmedabad,103.136.72.6,0
Ahmedabad,Ahmedabad,43.250.165.249,1
Dudhathal,Kapadvanj,103.204.191.183,0
Godhra,Mumbai,103.204.191.30,0
Dudhathal,Kapadvanj,103.92.121.94,0
Ahmedabad,Ahmedabad,103.251.217.43,1
Ahmedabad,Ahmedabad,103.249.233.244,1
Ahmedabad,Ahmedabad,103.86.19.130,1
Ahmedabad,Ahmedabad,43.250.165.123,1
Ahmedabad,Ahmedabad,43.242.116.15,1
Ahmedabad,Ahmedabad,103.86.19.127,1
Ahmedabad,Ahmedabad,103.86.19.116,1
Korba,Korba,117.195.116.186,1
Ahmedabad,Golana,157.32.143.117,0
Garbara,H?lol,117.215.105.165,0
Ahmedabad,Sarkhej,117.247.149.48,0
Ahmedabad,Sarkhej,117.247.148.151,0
Ahmedabad,Sarkhej,61.1.53.137,0
Ahmedabad,Sarkhej,61.1.52.48,0
Ahmedabad,Sarkhej,61.1.52.10,0
Ahmedabad,Ahmedabad,61.1.50.116,1
Ahmedabad,Sarkhej,61.1.48.52,0
Ahmedabad,Soj?tra,157.32.232.247,0
Ahmedabad,Pipali,157.32.69.164,0
Ahmedabad,Soj?tra,157.32.31.66,0
Ahmedabad,Soj?tra,157.32.22.229,0
Ahmedabad,Soj?tra,49.34.179.220,0
Ahmedabad,Soj?tra,49.34.170.216,0
Ahmedabad,Soj?tra,49.34.167.59,0
Ahmedabad,Soj?tra,49.34.151.18,0
Ahmedabad,Soj?tra,49.34.141.50,0
Ahmedabad,Soj?tra,49.34.137.207,0
Ahmedabad,Soj?tra,106.213.178.105,0
Ahmedabad,Soj?tra,27.61.218.8,0
Ahmedabad,Soj?tra,27.61.186.62,0
Ahmedabad,Soj?tra,27.61.182.208,0
Ahmedabad,Soj?tra,27.61.169.93,0
Anand,Anand,117.204.218.89,1
Anand,Anand,117.204.217.132,1
Anand,Anand,117.204.216.43,1
Anand,Anand,117.204.210.220,1
Bharuch,Anand,59.95.123.93,0
Bharuch,Anand,59.95.120.203,0
Dahegam,Daheg?m,36.255.159.98,0
Dahegam,Daheg?m,36.255.159.2,0
Ahmedabad,Ahmedabad,103.94.195.41,1
Ahmedabad,Ahmedabad,103.94.195.38,1
Ahmedabad,Ahmedabad,103.94.195.23,1
Ahmedabad,Ahmedabad,117.200.204.142,1
Ahmedabad,Ahmedabad,117.196.24.204,1
Ahmedabad,Ahmedabad,117.196.94.54,1
Ahmedabad,Ahmedabad,117.196.86.157,1
Ahmedabad,Ahmedabad,117.200.194.43,1
Ahmedabad,Ahmedabad,117.196.22.44,1
Ahmedabad,Ahmedabad,59.95.128.92,1
Ahmedabad,Vasa,106.222.11.82,0
Ahmedabad,Ahmedabad,103.94.195.90,1
Ahmedabad,Ahmedabad,43.250.158.92,1
Ahmedabad,Ahmedabad,103.250.139.152,1
Ahmedabad,Ahmedabad,103.250.139.83,1
Ahmedabad,Ahmedabad,103.240.204.205,1
Nadiad,Umreth,103.240.78.196,0
Ahmedabad,Soj?tra,157.32.245.194,0
Ahmedabad,Soj?tra,157.32.243.180,0
Rajpipla,H?lol,103.39.130.32,0
Ahmedabad,Soj?tra,49.34.14.208,0
