City_Or_Village,State,District,Pincode,Inst_Type,Institution_Name,Institution_Code,Ip_Sent,Ip_Type,Ip_Continent_Code,Ip_Continent_Came,Ip_Country_Code,Ip_Country_Name,Ip_Region_Code,Ip_Region_name,Ip_City,Ip_Zip,Ip_Location,Ip_Time_Zone,Ip_Currency,Ip_Connection,Ip_Latitude,Ip_Longitude,Inst_Latitude,Inst_Longitude,Haversine_Distance,Relevant_Date,Runtime
Bangalore,29,,,AISHE,"Sri Aurbindo FGC  for Women , No.8, 5th Main, IInd Stage, Mahalakshmipuram, Bangalore-86",C-21021,49.206.0.19,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560010,,,,,12.9899997711182,77.5530014038086,,,,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,223.237.236.74,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560024,,,,,13.0312995910645,77.5913009643555,12.98888,77.570001,5.25,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.107.145,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560002,,,,,12.9638004302979,77.5820007324219,12.98888,77.570001,3.08,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.107.97,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560002,,,,,12.9638004302979,77.5820007324219,12.98888,77.570001,3.08,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.107.86,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560002,,,,,12.9638004302979,77.5820007324219,12.98888,77.570001,3.08,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.107.64,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560002,,,,,12.9638004302979,77.5820007324219,12.98888,77.570001,3.08,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.107.19,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560002,,,,,12.9638004302979,77.5820007324219,12.98888,77.570001,3.08,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.106.189,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560004,,,,,12.9540004730225,77.5780029296875,12.98888,77.570001,3.97,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.106.161,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560004,,,,,12.9540004730225,77.5780029296875,12.98888,77.570001,3.97,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.105.158,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560053,,,,,12.9709997177124,77.5759963989258,12.98888,77.570001,2.09,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.105.98,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560053,,,,,12.9674997329712,77.5719985961914,12.98888,77.570001,2.39,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.105.27,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560053,,,,,12.9674997329712,77.5719985961914,12.98888,77.570001,2.39,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.105.16,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560053,,,,,12.9674997329712,77.5719985961914,12.98888,77.570001,2.39,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.104.246,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560002,,,,,12.9638004302979,77.5820007324219,12.98888,77.570001,3.08,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.104.215,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560053,,,,,12.9674997329712,77.5719985961914,12.98888,77.570001,2.39,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.104.136,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560053,,,,,12.9674997329712,77.5719985961914,12.98888,77.570001,2.39,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.104.38,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560053,,,,,12.9674997329712,77.5719985961914,12.98888,77.570001,2.39,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,124.123.104.2,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560053,,,,,12.9674997329712,77.5719985961914,12.98888,77.570001,2.39,,
BANGALORE,29,,,AISHE,"Sheshadripuram Arts, Science & Commerce College, Sheshadripuram , Bangalore-20",C-21043,49.206.7.250,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560010,,,,,12.9849996566772,77.5532989501953,12.98888,77.570001,1.86,,
Bangalore,29,,,AISHE,"YMCA College of Physical Education,Nrupathunga Road, Bangalore 01.",C-21073,117.192.144.102,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560028,,,,,12.9359502792358,77.5711517333984,12.971193,77.587548,4.3,,
Bangalore - 560 036,29,,,AISHE,"Diamond College of Management and Science,No.123, GNR Residency Park, Diamond Nagara, Kithaganaur, Maragondanhalli Main Road, T.C. Palya, Post, K.R. Puram, Bangalore-036 (2011-12)",C-21086,47.11.104.244,ipv4,AS,Asia,IN,India,WB,West Bengal,Kolkata,700001,,,,,22.5727005004883,88.3458023071289,13.54354,77.54361999999999,1519.28,,
PEENYA 2ND STAGE,29,,,AISHE,"Shushruti Institute of Business Management,  #68, Shushruti Nagar, Andrahalli mn road, Peenya 2nd Stage, Bangalore -91",C-21122,157.49.187.97,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560058,,,,,13.0253000259399,77.5102996826172,17.000020000000003,87.00001,1110.6,,
"Byrapalli, Srinivaspur",29,,,AISHE,"Sri Balagangadharanatha Swamiji School of Business Management, Byrapalli, Srinivasapura Taluk, Kolar Dist-563 135.(08-09)",C-21144,117.216.252.152,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560040,,,,,12.9709997177124,77.5419998168945,15.23815,77.83256,254.04,,
Bangalore,29,,,AISHE,"Jyothi Nivas college, Hosur Rd, Bangalore-95(Autonomous)",C-21169,111.93.147.54,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560001,,,,,12.9715995788574,77.594596862793,12.93251,77.61671,4.96,,
Bangalore,29,,,AISHE,"Jyothi Nivas college, Hosur Rd, Bangalore-95(Autonomous)",C-21169,106.51.73.95,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560034,,,,,12.9300003051758,77.620002746582,12.93251,77.61671,0.45,,
Bangalore,29,,,AISHE,"Jyothi Nivas college, Hosur Rd, Bangalore-95(Autonomous)",C-21169,106.51.65.176,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560034,,,,,12.9300003051758,77.620002746582,12.93251,77.61671,0.45,,
Bangalore,29,,,AISHE,"Maharani Lakshmi Ammani  Womens College, 18th Cross, Malleshwaram, Bangalore 12",C-21243,106.51.71.134,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560001,,,,,12.9715995788574,77.594596862793,,,,,
HISAR,6,,,AISHE,"Arya College of Education, VILL BHERIAN POST MUKLAN  HISAR",C-21403,103.91.74.112,ipv4,AS,Asia,IN,India,HR,Haryana,Hisar,125052,,,,,29.2379493713379,75.6455383300781,29.23586,76.45621,78.66,,
Srinagar,1,,,AISHE,"Govt. College for Women Nawakadal, Srinagar",C-21408,169.149.55.73,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,,
Srinagar,1,,,AISHE,"Govt. College for Women Nawakadal, Srinagar",C-21408,169.149.55.71,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,,
Srinagar,1,,,AISHE,"Govt. College for Women Nawakadal, Srinagar",C-21408,117.221.206.100,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190001,,,,,34.0836982727051,74.7974014282227,,,,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,169.149.28.187,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,34.332209999999996,76.75301,182.18,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.223.183.226,ipv4,AS,Asia,IN,India,KL,Kerala,Kannur,670001,,,,,11.8745002746582,75.3703994750977,34.332209999999996,76.75301,2501.11,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.223.183.205,ipv4,AS,Asia,IN,India,KL,Kerala,Kannur,670001,,,,,11.8745002746582,75.3703994750977,34.332209999999996,76.75301,2501.11,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.223.183.193,ipv4,AS,Asia,IN,India,KL,Kerala,Kannur,670001,,,,,11.8745002746582,75.3703994750977,34.332209999999996,76.75301,2501.11,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.223.183.159,ipv4,AS,Asia,IN,India,KL,Kerala,Kannur,670001,,,,,11.8745002746582,75.3703994750977,34.332209999999996,76.75301,2501.11,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.223.183.130,ipv4,AS,Asia,IN,India,KL,Kerala,Kannur,670001,,,,,11.8745002746582,75.3703994750977,34.332209999999996,76.75301,2501.11,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.223.183.85,ipv4,AS,Asia,IN,India,KL,Kerala,Kannur,670001,,,,,11.8745002746582,75.3703994750977,34.332209999999996,76.75301,2501.11,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.223.183.70,ipv4,AS,Asia,IN,India,KL,Kerala,Kannur,670001,,,,,11.8745002746582,75.3703994750977,34.332209999999996,76.75301,2501.11,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.223.183.42,ipv4,AS,Asia,IN,India,KL,Kerala,Kannur,670001,,,,,11.8745002746582,75.3703994750977,34.332209999999996,76.75301,2501.11,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.223.183.11,ipv4,AS,Asia,IN,India,KL,Kerala,Kannur,670001,,,,,11.8745002746582,75.3703994750977,34.332209999999996,76.75301,2501.11,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.204.128,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,34.332209999999996,76.75301,182.18,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.203.241,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190018,,,,,34.0793991088867,74.7716979980469,34.332209999999996,76.75301,184.36,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.202.233,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190018,,,,,34.0793991088867,74.7716979980469,34.332209999999996,76.75301,184.36,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.202.41,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190001,,,,,34.0836982727051,74.7974014282227,34.332209999999996,76.75301,181.94,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.201.84,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,34.332209999999996,76.75301,182.18,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.201.75,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,34.332209999999996,76.75301,182.18,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.201.27,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190008,,,,,34.0635986328125,74.8184967041016,34.332209999999996,76.75301,180.4,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.201.26,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190008,,,,,34.0635986328125,74.8184967041016,34.332209999999996,76.75301,180.4,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.201.14,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,34.332209999999996,76.75301,182.18,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.200.242,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190018,,,,,34.0793991088867,74.7716979980469,34.332209999999996,76.75301,184.36,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.200.223,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190001,,,,,34.0836982727051,74.7974014282227,34.332209999999996,76.75301,181.94,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.200.214,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190001,,,,,34.0836982727051,74.7974014282227,34.332209999999996,76.75301,181.94,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.200.212,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190001,,,,,34.0836982727051,74.7974014282227,34.332209999999996,76.75301,181.94,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.200.179,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190001,,,,,34.0836982727051,74.7974014282227,34.332209999999996,76.75301,181.94,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.200.161,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190001,,,,,34.0836982727051,74.7974014282227,34.332209999999996,76.75301,181.94,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.200.111,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190018,,,,,34.0793991088867,74.7716979980469,34.332209999999996,76.75301,184.36,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.200.85,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190009,,,,,34.067699432373,74.7863998413086,34.332209999999996,76.75301,183.24,,
kargil,37,,,AISHE,Govt. Degree College Kargil,C-21423,117.221.200.81,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190009,,,,,34.067699432373,74.7863998413086,34.332209999999996,76.75301,183.24,,
Srinagar,1,,,AISHE,"Govt.  College  of Education, Srinagar",C-21457,117.221.206.35,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190009,,,,,34.067699432373,74.7863998413086,,,,,
JAMMIKUNTA,36,,,AISHE,"SAI RAM DEGREE COLLEGE, MUKKU BACHI MALLAIAH HOUSING COMPLEX, MARKET ROAD, JAMMIKUNTA",C-21538,43.239.201.254,ipv4,AS,Asia,IN,India,KA,Karnataka,Gulbarga,585105,,,,,17.3267993927002,76.8388977050781,,,,,
Nellore,28,,,AISHE,"College of Fishery Science, Muthukur",C-22048,49.204.32.56,ipv4,AS,Asia,IN,India,AP,Andhra Pradesh,Nellore,524001,,,,,14.4426002502441,79.9865036010742,14.440001,79.980001,0.76,,
Sangrur,3,,,AISHE,"Govt. Ranbir College, Sangrur",C-22079,202.14.123.237,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143004,,,,,31.6713008880615,74.9011001586914,30.230001,75.830001,183.11,,
Sangrur,3,,,AISHE,"Govt. Ranbir College, Sangrur",C-22079,202.14.123.213,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143005,,,,,31.6376991271973,74.8258972167969,30.230001,75.830001,183.5,,
Sangrur,3,,,AISHE,"Govt. Ranbir College, Sangrur",C-22079,202.14.123.189,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143004,,,,,31.6713008880615,74.9011001586914,30.230001,75.830001,183.11,,
Sangrur,3,,,AISHE,"Govt. Ranbir College, Sangrur",C-22079,202.14.123.141,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143004,,,,,31.6713008880615,74.9011001586914,30.230001,75.830001,183.11,,
Sangrur,3,,,AISHE,"Govt. Ranbir College, Sangrur",C-22079,202.14.123.45,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143004,,,,,31.6713008880615,74.9011001586914,30.230001,75.830001,183.11,,
MANSA,3,,,AISHE,"Malwa College of Trainings and Education, Malakpur Khiala, Mansa",C-22081,117.214.207.2,ipv4,AS,Asia,IN,India,PB,Punjab,Bathinda,151001,,,,,30.2110004425049,74.9455032348633,29.999507,75.393681,49.11,,
Bhikhi,3,,,AISHE,"Guru Nanak College of Education, Bhikhi, Mansa",C-22182,117.220.146.184,ipv4,AS,Asia,IN,India,PB,Punjab,Jalandhar,144028,,,,,31.2483501434326,75.4794921875,30.08956,75.530468,128.94,,
Bhikhi,3,,,AISHE,"Guru Nanak College of Education, Bhikhi, Mansa",C-22182,117.214.202.45,ipv4,AS,Asia,IN,India,PB,Punjab,Bathinda,151001,,,,,30.2110004425049,74.9455032348633,30.08956,75.530468,57.84,,
Bhikhi,3,,,AISHE,"Guru Nanak College of Education, Bhikhi, Mansa",C-22182,117.214.201.60,ipv4,AS,Asia,IN,India,PB,Punjab,Bathinda,151001,,,,,30.2110004425049,74.9455032348633,30.08956,75.530468,57.84,,
tohana,6,,,AISHE,"Shri Durga Mahila Mahavidyal, Tohana",C-22431,103.240.192.25,ipv4,AS,Asia,IN,India,HR,Haryana,Gurgaon,110038,,,,,28.5125007629395,77.1110000610352,25.78678,70.78678000000001,695.12,,
New Delhi - 110002,7,,,AISHE,Zakir Husain P.G.  Evening College,C-22458,120.56.248.55,ipv4,AS,Asia,IN,India,DL,Delhi,New Delhi,110001,,,,,28.621000289917,77.2099990844727,28.640233000000002,77.230212,2.91,,
"NEHRU NAGAR, RING ROAD",7,,,AISHE,PGDAV College,C-22467,14.139.227.82,ipv4,AS,Asia,IN,India,DL,Delhi,New Delhi,110023,,,,,28.5779991149902,77.2088012695312,,,,,
Akhnoor,1,,,AISHE,"Govt. Degree College, Akhnoor",C-22882,117.252.16.127,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180019,,,,,32.7579002380371,74.8887023925781,,,,,
Jammu,1,,,AISHE,Institute of Ayurveda and Research,C-22930,117.203.198.81,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180007,,,,,32.763599395752,74.8683013916016,,,,,
Jammu,1,,,AISHE,Institute of Ayurveda and Research,C-22930,117.198.227.144,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180005,,,,,32.7472991943359,74.8478012084961,,,,,
Kathua,1,,,AISHE,Rajive Gandhi Degree College,C-22948,117.252.19.114,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,181121,,,,,32.7513999938965,74.8360977172852,32.369773200000004,75.5187472,76.77,,
Jammu,1,,,AISHE,Govt. S.P.M.R College of Commerce,C-22967,117.222.203.195,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180005,,,,,32.7472991943359,74.8478012084961,32.732997999999995,74.864273,2.21,,
Jammu,1,,,AISHE,Govt. S.P.M.R College of Commerce,C-22967,117.222.203.173,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,181122,,,,,32.8824005126953,74.8039016723633,32.732997999999995,74.864273,17.54,,
Jammu,1,,,AISHE,Govt. S.P.M.R College of Commerce,C-22967,117.212.31.129,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180011,,,,,32.6888008117676,74.9326019287109,32.732997999999995,74.864273,8.06,,
Jammu,1,,,AISHE,Govt. S.P.M.R College of Commerce,C-22967,117.203.206.152,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180007,,,,,32.763599395752,74.8683013916016,32.732997999999995,74.864273,3.42,,
Jammu,1,,,AISHE,Govt. S.P.M.R College of Commerce,C-22967,61.1.9.232,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180007,,,,,32.763599395752,74.8683013916016,32.732997999999995,74.864273,3.42,,
Jammu,1,,,AISHE,"Govt. College for Women, Gandhi Nagar",C-22979,117.222.200.148,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,181121,,,,,32.7513999938965,74.8360977172852,32.70888,74.857501,5.13,,
Jammu,1,,,AISHE,"Govt. College for Women, Gandhi Nagar",C-22979,117.220.137.98,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180015,,,,,32.6924018859863,74.8945999145508,32.70888,74.857501,3.93,,
Jammu,1,,,AISHE,"Govt. College for Women, Gandhi Nagar",C-22979,117.217.254.200,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180007,,,,,32.763599395752,74.8683013916016,32.70888,74.857501,6.17,,
Jammu,1,,,AISHE,"Govt. College for Women, Gandhi Nagar",C-22979,117.217.248.89,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,181124,,,,,32.7554016113281,74.8244018554688,32.70888,74.857501,6.03,,
Jammu,1,,,AISHE,"Govt. College for Women, Gandhi Nagar",C-22979,117.203.207.177,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180007,,,,,32.763599395752,74.8683013916016,32.70888,74.857501,6.17,,
Jammu,1,,,AISHE,"Govt. College for Women, Gandhi Nagar",C-22979,61.1.14.84,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180007,,,,,32.763599395752,74.8683013916016,32.70888,74.857501,6.17,,
Tehsil Bhallesa,1,,,AISHE,Govt. Degree College Kilhotran,C-22990,178.128.55.217,ipv4,AS,Asia,SG,Singapore,01,South West,Singapore,,,,,,1.32000005245209,103.819801330566,32.967838,75.977804,4564.0,,
Tehsil Bhallesa,1,,,AISHE,Govt. Degree College Kilhotran,C-22990,94.237.68.107,ipv4,AS,Asia,SG,Singapore,01,South West,Singapore,,,,,,1.32000005245209,103.819801330566,32.967838,75.977804,4564.0,,
kathua,1,,,AISHE,Rajiv Gandhi Memorial College of Education,C-23002,117.252.31.143,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180015,,,,,32.6924018859863,74.8945999145508,32.369773200000004,75.5187472,68.63,,
Jammu,1,,,AISHE,Govt. Indira Gandhi Dental College,C-23012,117.203.206.218,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180007,,,,,32.763599395752,74.8683013916016,32.7389171,74.8560495,2.97,,
UDHAMPUR,1,,,AISHE,Kalra College of Education udhampur,C-23014,117.252.25.49,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180019,,,,,32.7579002380371,74.8887023925781,32.560001,75.80001,88.1,,
ELURU,28,,,AISHE,SIR C.R.R. COLLEGE,C-23921,183.82.230.129,ipv4,AS,Asia,IN,India,TG,Telangana,Hyderabad,500095,,,,,17.3899993896484,78.4879989624023,16.706204999999997,81.08594699999999,286.46,,
JANGAREDDYGUDEM,28,,,AISHE,SURYA DEGREE COLLEGE,C-24244,106.198.203.95,ipv4,AS,Asia,IN,India,DL,Delhi,New Delhi,110011,,,,,28.601900100708,77.2031021118164,,,,,
JANGAREDDYGUDEM,28,,,AISHE,SURYA DEGREE COLLEGE,C-24244,106.198.137.23,ipv4,AS,Asia,IN,India,DL,Delhi,New Delhi,110011,,,,,28.601900100708,77.2031021118164,,,,,
NARAYANAPURAM,28,,,AISHE,S.A.S. GOVT. DEGREE COLLEGE,C-24456,47.11.99.230,ipv4,AS,Asia,IN,India,WB,West Bengal,Kolkata,700001,,,,,22.5727005004883,88.3458023071289,16.8216948,81.4021555,967.82,,
Jaipur,8,,,AISHE,Post Graduation Institute of Veterinary Research and Education ,C-24515,103.203.137.3,ipv4,AS,Asia,IN,India,RJ,Rajasthan,Jaipur,302051,,,,,26.9050998687744,75.80126953125,26.190001000000002,75.890001,80.0,,
Roorkee,5,,,AISHE,"Methodist Girls Degree College, Civil Line, Roorkee",C-24633,61.2.254.38,ipv4,AS,Asia,IN,India,UP,Uttar Pradesh,Lucknow,226005,,,,,26.8157997131348,80.9041976928711,29.874885,77.89538399999999,449.85,,
Nellore,28,,,AISHE,"Raos Degree & PG College,Nellore",C-24749,49.204.56.149,ipv4,AS,Asia,IN,India,AP,Andhra Pradesh,Nellore,524001,,,,,14.4426002502441,79.9865036010742,13.11142,84.23145,481.72,,
Nellore,28,,,AISHE,"Raos Degree & PG College,Nellore",C-24749,49.204.40.167,ipv4,AS,Asia,IN,India,AP,Andhra Pradesh,Nellore,524005,,,,,14.4722995758057,79.9878005981445,13.11142,84.23145,482.59,,
Nellore,28,,,AISHE,"Raos Degree & PG College,Nellore",C-24749,49.204.26.59,ipv4,AS,Asia,IN,India,AP,Andhra Pradesh,Nellore,524001,,,,,14.4426002502441,79.9865036010742,13.11142,84.23145,481.72,,
Jaipur,8,,,AISHE,"Maharishi Arvind Institute of Engineering & Technology,Jaipur",C-25172,61.0.30.92,ipv4,AS,Asia,IN,India,RJ,Rajasthan,Jaipur,303301,,,,,26.9244995117188,75.7461013793945,26.24251,75.12546999999999,97.77,,
JODHPUR,8,,,AISHE,Lucky Institute of Professional Studies,C-25201,117.247.238.146,ipv4,AS,Asia,IN,India,RJ,Rajasthan,Jodhpur,342003,,,,,26.2786998748779,72.9991989135742,26.2843016,72.98768179999999,1.31,,
nuzvid,28,,,AISHE,SRI SARADA DEGREE COLLEGE,C-25304,103.214.61.154,ipv4,AS,Asia,IN,India,DL,Delhi,Delhi,110006,,,,,28.6509990692139,77.2300033569336,,,,,
nuzvid,28,,,AISHE,SRI SARADA DEGREE COLLEGE,C-25304,103.214.60.220,ipv4,AS,Asia,IN,India,DL,Delhi,Delhi,110002,,,,,28.6550006866455,77.2310028076172,,,,,
Nandigama - 521 185,28,,,AISHE,K.V.R. COLLEGE,C-25358,47.11.118.22,ipv4,AS,Asia,IN,India,WB,West Bengal,Kolkata,700001,,,,,22.5727005004883,88.3458023071289,16.7680268,80.2849653,1062.07,,
VIJAYAWADA-520 008,28,,,AISHE,ANDHRA LOYOLA COLLEGE,C-25376,203.129.197.84,ipv4,AS,Asia,IN,India,AP,Andhra Pradesh,Vijayawada,520008,,,,,16.5126991271973,80.6645965576172,16.50982,80.65992,0.59,,
Hyderabad-500004.,36,,,AISHE,IIMC Degree College,C-25468,103.206.104.198,ipv4,AS,Asia,IN,India,TG,Telangana,Hyderabad,500004,,,,,17.4109992980957,78.4629974365234,,,,,
