lat,lng,address,Place
27.531921,82.418326,"Titu Cplx, Bypass Rd, Tulsipur, Gonda, Balrampur, Uttar Pradesh 271208, India","POORE WAKASH,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.6835171,82.2827698,"Pranpur, Uttar Pradesh, India","PRANPUR,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
26.8651447,84.34763210000001,"Jogapatti, Bihar 845452, India","PRAYAGWA,JOGAPATTI,PASHCHIM CHAMPARAN,Bihar"
27.577532,82.36959879999999,"Prem Nagar, Uttar Pradesh 271208, India","PREMNAGAR,TULSIPUR,BALRAMPUR,Uttar Pradesh"
19.6235833,82.25153929999999,"Pujariguda, Odisha, India","PUJARIGUDA,UMERKOTE,NABARANGPUR,Odisha"
18.56403,82.7374093,"Nandapur, Odisha 764037, India","PUJARIPUT,NANDAPUR,KORAPUT,Odisha"
22.2328242,84.4559896,"Kutra, Odisha 770018, India","PURKAPALI,KUTRA,SUNDERGARH,Odisha"
24.0562671,83.9241376,"Rabda, Jharkhand, India","RABDA,NAWA BAZAR,PALAMU,Jharkhand"
24.4390076,84.28976,"Rabdi, Jharkhand 822113, India","RABDI,HARIHARGANJ,PALAMU,Jharkhand"
27.4288227,82.171455,"Balrampur, Uttar Pradesh 271201, India","RACHAURA,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
26.7497097,85.4273082,"Majorganj, Bihar, India","RAGHUNATHPUR,MAJORGANJ,SITAMARHI,Bihar"
27.1830686,82.2765909,"PRATHMIK KENDRA, near BLOCK, Rehra Bazar, Rehra, Uttar Pradesh 271306, India","RAHMATPUR,REHRA BAZAR,BALRAMPUR,Uttar Pradesh"
26.3726481,85.4927026,"Runni Saidpur Madhya, Bihar, India","RAIN BISHUNI,RUNNI SAIDPUR,SITAMARHI,Bihar"
26.4409294,85.6653206,"Nanpur, Bihar 843333, India","RAIPUR,NANPUR,SITAMARHI,Bihar"
26.7994224,84.6204403,"Majhaulia, Bihar 845454, India","RAJABHAR,MAJHAULIA,PASHCHIM CHAMPARAN,Bihar"
24.3676627,84.1881228,"Chhatarpur, Jharkhand 822113, India","RAJAHA,CHHATARPUR,PALAMU,Jharkhand"
26.7538775,84.4481158,"Bairia, Bihar 845438, India","RAJGHAT,BAIRIA,PASHCHIM CHAMPARAN,Bihar"
24.1688731,84.03921079999999,"Rajhara, Jharkhand 822124, India","RAJHARA,LESLIGANJ,PALAMU,Jharkhand"
19.2744907,82.2406733,"Kosagumuda, Odisha 764061, India","RAJODA,KOSAGUMUDA,NABARANGPUR,Odisha"
23.927194,84.2512296,"Thema, Jharkhand 822126, India","RAKHIKHURD,SATBARWA,PALAMU,Jharkhand"
24.2747622,86.6554041,"Deoghar - Sarwan Rd, Jharkhand, India","RAKTI,SARWAN,DEOGHAR,Jharkhand"
27.5362044,82.394891,"Harraiya - Amari Rd, DEVIPATAN, Tulsipur, Uttar Pradesh 271208, India","RAM SWARUP PURWA,TULSIPUR,BALRAMPUR,Uttar Pradesh"
24.386719,84.1988922,"Jobna alias Ramgarh, Jharkhand 822113, India","RAMGARH,CHHATARPUR,PALAMU,Jharkhand"
27.531921,82.418326,"Titu Cplx, Bypass Rd, Tulsipur, Gonda, Balrampur, Uttar Pradesh 271208, India","RAMGARH MAITAHWA,TULSIPUR,BALRAMPUR,Uttar Pradesh"
26.8246877,85.563783,"Ramnagar Rasulpur Az Rakbe, Bihar, India","RAMNAGAR RASULPURAZ,SONBARSA,SITAMARHI,Bihar"
22.3766473,84.0511025,"Rampur, Odisha 770015, India","RAMPUR,BALISANKARA,SUNDERGARH,Odisha"
27.5246311,82.4156829,"Tulsipur, Uttar Pradesh, India","RAMPUR,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.3937043,82.16119119999999,"Madarsha ahle sunnet badiul uloom rampur, Khagaijot, Uttar Pradesh 271201, India","RAMPUR KHAGAIJOT,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
27.5181738,82.64614189999999,"Pachperwa, Uttar Pradesh 271206, India","RAMWAPUR,PACHPERWA,BALRAMPUR,Uttar Pradesh"
24.480036,83.955242,"Ratanbigha, Jharkhand 822115, India","RATANBIGHA,HAIDARNAGAR,PALAMU,Jharkhand"
26.7994224,84.6204403,"Majhaulia, Bihar 845454, India","RATANMALA,MAJHAULIA,PASHCHIM CHAMPARAN,Bihar"
26.7497097,85.4273082,"Majorganj, Bihar, India","RATANPUR,MAJORGANJ,SITAMARHI,Bihar"
23.983915,84.39756709999999,"Ratanpur, Jharkhand 822122, India","RATANPUR,PANKI,PALAMU,Jharkhand"
27.6020548,82.3912892,"Ratanpur Azabnagar, Uttar Pradesh 271208, India","RATANPUR,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
27.6377845,82.29905839999999,"Harraiya Satgharwa, Uttar Pradesh 271208, India","RATANWA,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
26.4226094,85.4650817,"Rampur, Runnisaidpur, Bihar 843316, India","RAYPUR,RUNNI SAIDPUR,SITAMARHI,Bihar"
27.5181738,82.64614189999999,"Pachperwa, Uttar Pradesh 271206, India","REHRA CHAUKI,PACHPERWA,BALRAMPUR,Uttar Pradesh"
22.5075703,85.3769159,"Goilkera, Jharkhand 833103, India","RELA,GOELKERA,PASHCHIMI SINGHBHUM,Jharkhand"
22.3589691,85.124597,"Rengalbera, Jharkhand 833104, India","RENGALBERA,GOELKERA,PASHCHIMI SINGHBHUM,Jharkhand"
21.0459072,83.39229279999999,"Rengali, Odisha 767022, India","RENGALI,LOISINGHA,BOLANGIR,Odisha"
19.6683878,82.7043623,"Koksara, Odisha 766019, India","RENGALPALI,KOKSARA,KALAHANDI,Odisha"
23.9268683,84.2568529,"Satbarwa, Jharkhand 822126, India","REWARATU,SATBARWA,PALAMU,Jharkhand"
27.5329035,82.4083081,"Tulsipur, Uttar Pradesh 271210, India","ROOPNAGAR,TULSIPUR,BALRAMPUR,Uttar Pradesh"
22.8642957,85.3265449,"Bandgaon, Jharkhand 835216, India","ROWAULI,BANDGAON,PASHCHIMI SINGHBHUM,Jharkhand"
26.4409294,85.6653206,"Nanpur, Bihar 843333, India","RUDAULI,NANPUR,SITAMARHI,Bihar"
24.3733078,84.1929949,"Bara, Palamu, NH-98, Aurangabad, Road, Chhatarpur, Jharkhand 822113, India","RUDAWA,CHHATARPUR,PALAMU,Jharkhand"
26.7994224,84.6204403,"Majhaulia, Bihar 845454, India","RULHI NIZAMAT,MAJHAULIA,PASHCHIM CHAMPARAN,Bihar"
26.7467097,85.3543193,"Rusulpur, Bihar, India","RUSULPUR,MAJORGANJ,SITAMARHI,Bihar"
27.072653,84.3528546,"Sabeya, Bihar 845103, India","SABEYA KHURD,CHANPATIA,PASHCHIM CHAMPARAN,Bihar"
27.5322145,82.57044169999999,"822, Vill. Bakauli Dalpur Post. Gainsari, Tulsipur, Uttar Pradesh 271210, India","SADHWAPUR,GAINSARI,BALRAMPUR,Uttar Pradesh"
24.3492004,84.1842216,"Sarma, Jharkhand 822113, India","SADMA,CHHATARPUR,PALAMU,Jharkhand"
26.6994151,85.69741239999999,"Sahargawan, Bihar 843324, India","SAHARGAWAN,PARIHAR,SITAMARHI,Bihar"
26.6400936,85.57632989999999,"Bathnaha, Bihar 843322, India","SAHIARA,BATHNAHA,SITAMARHI,Bihar"
27.7316749,82.1887526,"Tulsipur - Sirsiya - Bilaspur Rd, Binoohni Kalan, Uttar Pradesh 271207, India","SAHIJNA,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
24.1977438,84.1929612,"Sakaldipa, Jharkhand 822123, India","SAKALDIPA,PANKI,PALAMU,Jharkhand"
27.2897857,84.2989707,"Sakhuani, Bihar 845106, India","SAKHUANI,RAMNAGAR,PASHCHIM CHAMPARAN,Bihar"
27.6439753,82.20127,"Sakari, Uttar Pradesh 271207, India","SAKRI,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
27.4608667,82.0829287,"Samda, Uttar Pradesh 271201, India","SAMDA,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
27.1063462,84.4749925,"Narkatiaganj, Bihar 845455, India","SAMHUTA,NARKATIAGANJ,PASHCHIM CHAMPARAN,Bihar"
22.2344512,84.7791067,"Brahmani Tarang, Vedvyas, Rourkela, Odisha 769041, India","SANBRAHMANI TARANGA,LATHIKATA,SUNDERGARH,Odisha"
27.6565068,82.2949866,"Lauki Kalan, Uttar Pradesh 271208, India","SANGEETPUR,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
24.2366838,86.8389761,"Sarath, Jharkhand 814149, India","SANGRAMDIH,SARATH,DEOGHAR,Jharkhand"
22.3366053,85.9292238,"Chaibasa-Bharbharia-Kumardungi Rd, Roladih, Jharkhand 833201, India","SANRUNJU,MANJHARI,PASHCHIMI SINGHBHUM,Jharkhand"
27.1380786,82.3424763,"Sarai Khas, Uttar Pradesh, India","SARAI KHAS,REHRA BAZAR,BALRAMPUR,Uttar Pradesh"
20.5873583,83.344206,"Sarasmal, Odisha 767029, India","SARASMAL,DEOGAON,BOLANGIR,Odisha"
26.6827199,85.6682096,"Sardal Patti, Bihar 843324, India","SARDALPATTI,PARIHAR,SITAMARHI,Bihar"
22.2228469,85.8765567,"Kharbandh,Via, Kolebira - Hat Gamharia Rd, Kumardungi, Jharkhand 824311, India","SARDIHA,HATGAMAHARIA,PASHCHIMI SINGHBHUM,Jharkhand"
27.5678705,82.1958334,"Sarkahwa, Uttar Pradesh 271861, India","SARKAHWA,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
24.5421988,84.2792317,"Hariharganj, Jharkhand, India","SARSOT,HARIHARGANJ,PALAMU,Jharkhand"
26.747607,85.543195,"Sarwarpur, Bihar 843317, India","SARWARPUR,SONBARSA,SITAMARHI,Bihar"
27.4850399,82.7298251,"Satani, Uttar Pradesh 272201, India","SATNI,PACHPERWA,BALRAMPUR,Uttar Pradesh"
22.1619521,86.1704073,"Kusumi, Odisha 757050, India","SATPOUTIA,KUSUMI,MAYURBHANJ,Odisha"
27.4288227,82.171455,"Balrampur, Uttar Pradesh 271201, India","SATRAHIYA,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
26.7188046,85.7063946,"Saur Bhaur, Bihar 843324, India","SAUR BHAUR,PARIHAR,SITAMARHI,Bihar"
22.5117684,85.3734992,"Goilkera, Jharkhand 833103, India","SAYTABA,GOELKERA,PASHCHIMI SINGHBHUM,Jharkhand"
27.5290248,82.4042298,"Orajhar, Uttar Pradesh 271210, India","SEHRIWA,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.4308339,82.3017728,"Balrampur, Uttar Pradesh, India","SEKHUIYA BHYA,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
25.2559785,83.5909332,"Labedaha, Bihar 821110, India","SEMARA LABEDAHA,MADHUBANI,PASHCHIM CHAMPARAN,Bihar"
24.3410949,83.8348165,"Untari Road, Sirha, Jharkhand 822120, India","SEMARI,UNTARI ROAD,PALAMU,Jharkhand"
27.5943171,82.4901659,"Semri, Uttar Pradesh 271210, India","SEMARI,TULSIPUR,BALRAMPUR,Uttar Pradesh"
26.7994224,84.6204403,"Majhaulia, Bihar 845454, India","SEMRA BIRIT,MAJHAULIA,PASHCHIM CHAMPARAN,Bihar"
26.7994224,84.6204403,"Majhaulia, Bihar 845454, India","SEMRA GHAT,MAJHAULIA,PASHCHIM CHAMPARAN,Bihar"
27.5290248,82.4042298,"Orajhar, Uttar Pradesh 271210, India","SEMRA GULRIHA,TULSIPUR,BALRAMPUR,Uttar Pradesh"
26.8651447,84.34763210000001,"Jogapatti, Bihar 845452, India","SEMRI BHAWANIPUR,JOGAPATTI,PASHCHIM CHAMPARAN,Bihar"
27.0850873,84.3094955,"Serahwa, Bihar, India","SERAHWA,RAMNAGAR,PASHCHIM CHAMPARAN,Bihar"
27.4277007,82.1719438,"MDR 10E, near Zilla Panchayat Office, Balrampur, Uttar Pradesh 271201, India","SHAHDEEH,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
27.531921,82.418326,"Titu Cplx, Bypass Rd, Tulsipur, Gonda, Balrampur, Uttar Pradesh 271208, India","SHAKHI RATE,TULSIPUR,BALRAMPUR,Uttar Pradesh"
26.9546481,84.54032459999999,"Chanpatia Station Rd, Chanpatia, Bihar 845449, India","SHAMBHUAPUR,CHANPATIA,PASHCHIM CHAMPARAN,Bihar"
26.7994224,84.6204403,"Majhaulia, Bihar 845454, India","SHAMPUR,MAJHAULIA,PASHCHIM CHAMPARAN,Bihar"
27.6739712,82.3207707,"Shankarpur, Uttar Pradesh 271208, India","SHANKAR PUR,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.4554312,82.1285202,"Shekharpur, Uttar Pradesh 271201, India","SHESHARPUR,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
27.6377845,82.29905839999999,"Harraiya Satgharwa, Uttar Pradesh 271208, India","SHIVA NAGAR,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
27.4762546,82.3316244,"Shiva Nagar, Uttar Pradesh, India","SHIVA NAGAR,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.6377845,82.29905839999999,"Harraiya Satgharwa, Uttar Pradesh 271208, India","SHRI NAGAR,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
26.6139862,84.4959985,"Shyampur Kotaraha, Bihar, India","SHYAMPUR KOTRAHA,NAUTAN,PASHCHIM CHAMPARAN,Bihar"
22.6840627,85.2114218,"Gudri, Jharkhand 833103, India","SIDMA,GUDRI,PASHCHIMI SINGHBHUM,Jharkhand"
22.452488,85.9443553,"Tantnagar, Jharkhand 833204, India","SIDMA,TANTNAGAR,PASHCHIMI SINGHBHUM,Jharkhand"
24.3241811,83.96119639999999,"Pandu, Jharkhand 822124, India","SIHALDEY,PANDU,PALAMU,Jharkhand"
26.1573404,83.45768609999999,"Bojhi, Uttar Pradesh 275301, India","SIKANDER BOJHI,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
19.5819712,82.0761215,"Silati, Odisha 764073, India","SILATI,UMERKOTE,NABARANGPUR,Odisha"
24.4870089,83.944655,"Haidar Nagar, Jharkhand 822115, India","SIMARSOT,HAIDARNAGAR,PALAMU,Jharkhand"
22.8642957,85.3265449,"Bandgaon, Jharkhand 835216, India","SINDRIBERA,BANDGAON,PASHCHIMI SINGHBHUM,Jharkhand"
27.3998698,82.42923119999999,"Singhwapur, Uttar Pradesh, India","SINGHWAPUR,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
20.633769,83.4336719,"Sinkhaman, Odisha 767029, India","SINKHAMAN,BALANGIR,BOLANGIR,Odisha"
20.714729,83.48989859999999,"Gandhi Nagar Para, Balangir, Odisha 767001, India","SIRABAHAL,DEOGAON,BOLANGIR,Odisha"
27.4288227,82.171455,"Balrampur, Uttar Pradesh 271201, India","SIRAHIYA,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
27.1175699,84.3883717,"Serahawa, Bihar, India","SIRAHWA,NARKATIAGANJ,PASHCHIM CHAMPARAN,Bihar"
20.1353735,84.0074882,"Nuagam, Odisha 762102, India","SIRINGIA,K.NUAGAM,KANDHAMAL,Odisha"
27.405614,82.3207707,"Siria, Uttar Pradesh 271607, India","SIRIYA,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
19.6829261,82.2079771,"Umerkote - Sirliguda Rd, Odisha 764073, India","SIRLIGUDA,UMERKOTE,NABARANGPUR,Odisha"
27.4979617,82.5158778,"Sirsihwa, Uttar Pradesh 271210, India","SIRSIHWA,PACHPERWA,BALRAMPUR,Uttar Pradesh"
27.1116226,84.53532469999999,"Sisai, Bihar, India","SISAI,NARKATIAGANJ,PASHCHIM CHAMPARAN,Bihar"
27.5945346,82.6577963,"Siswa, Uttar Pradesh, India","SISWA,PACHPERWA,BALRAMPUR,Uttar Pradesh"
26.8893615,84.51566489999999,"Siswania, Bihar 845450, India","SISWANIA,CHANPATIA,PASHCHIM CHAMPARAN,Bihar"
19.5080131,82.14144379999999,"Siuni, Odisha 764072, India","SIUNI,UMERKOTE,NABARANGPUR,Odisha"
24.0376814,84.2094347,"Lesliganj, Jharkhand 822118, India","SOHGARA,LESLIGANJ,PALAMU,Jharkhand"
27.2168016,84.377861,"Sohsa, Bihar 845455, India","SOHSA,RAMNAGAR,PASHCHIM CHAMPARAN,Bihar"
27.4011021,82.23931499999999,"Sonar, Uttar Pradesh 271201, India","SONAR,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
26.6218559,85.6139333,"Sondehi, Bihar 843322, India","SONDEHI,SURSAND,SITAMARHI,Bihar"
27.4288227,82.171455,"Balrampur, Uttar Pradesh 271201, India","SONEPUR II,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
22.3730219,85.19717630000001,"Manoharpur, Jharkhand 833104, India","SONPOKHRI,MANOHARPUR,PASHCHIMI SINGHBHUM,Jharkhand"
24.202349,84.1778016,"Patan, Jharkhand 822123, India","SONPURWA,PATAN,PALAMU,Jharkhand"
22.4015222,86.08362869999999,"Bahalda, Odisha, India","SOSO,BAHALDA,MAYURBHANJ,Odisha"
27.5362044,82.394891,"Harraiya - Amari Rd, DEVIPATAN, Tulsipur, Uttar Pradesh 271208, India","SUDARSHAN JOT,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.6565068,82.2949866,"Lauki Kalan, Uttar Pradesh 271208, India","SUGGANAGAR LAHRI,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
26.3886633,85.5135328,"Runni Saidpur Station Road, Sitamarhi District, Runni Saidpur Madhya, Bihar 843328, India","SUHAIGARH,RUNNI SAIDPUR,SITAMARHI,Bihar"
24.26355,86.8747223,"Sukhjora, Jharkhand 814146, India","SUKHJORA,SARATH,DEOGHAR,Jharkhand"
19.664737,82.2121421,"Umerkote, Odisha 764073, India","SUKIGAM,UMERKOTE,NABARANGPUR,Odisha"
22.2507413,84.9959227,"Bisra, Odisha 770036, India","SUKUDA,BISRA,SUNDERGARH,Odisha"
26.5071903,85.3833703,"Parsauni chowck new market, Bhagwanpur - Belsand Rd, Dhankaul, Bihar 843325, India","SUNDARGAMA,PARSAUNI,SITAMARHI,Bihar"
20.7175821,83.51301769999999,"Puintala, Odisha 767001, India","SURDA,PUINTALA,BOLANGIR,Odisha"
24.2633985,84.4034738,"Sarguja, Jharkhand 822113, India","SURGUJA,MANATU,PALAMU,Jharkhand"
27.2328611,84.4500844,"Gaunaha, Bihar 845455, India","TAHKAUL,GAUNAHA,PASHCHIM CHAMPARAN,Bihar"
22.1316928,84.8854545,"Lathikata, Odisha 770037, India","TAINSER,LATHIKATA,SUNDERGARH,Odisha"
27.1837596,82.2784956,"Rehra, Uttar Pradesh 271306, India","TAKIYA MOHABBAT JOT,REHRA BAZAR,BALRAMPUR,Uttar Pradesh"
22.360571,84.0986459,"Talsara, Odisha, India","TALSARA,SUNDARGARH,SUNDERGARH,Odisha"
24.2775877,84.1023541,"Palamu, Jharkhand 822113, India","TAMDAGA,NAWA BAZAR,PALAMU,Jharkhand"
22.2132074,85.87676739999999,"Kumardungi, Jharkhand 833214, India","TANGAR,KUMARDUNGI,PASHCHIMI SINGHBHUM,Jharkhand"
22.1604578,85.5069,"Kolebira - Hat Gamharia Rd, Noamundi, Jharkhand 833217, India","TANKURA,NOAMUNDI,PASHCHIMI SINGHBHUM,Jharkhand"
19.2760693,82.5267009,"Taragam, Odisha, India","TARAGAM,UMERKOTE,NABARANGPUR,Odisha"
22.1604578,85.5069,"Kolebira - Hat Gamharia Rd, Noamundi, Jharkhand 833217, India","TARAYA,NOAMUNDI,PASHCHIMI SINGHBHUM,Jharkhand"
24.3746769,84.1936203,"Chhatarpur, Jharkhand 822113, India","TARUDAAG,CHHATARPUR,PALAMU,Jharkhand"
19.9047432,82.8418483,"Telipalas, Odisha, India","TELIPALAS,DHARAMGARH,KALAHANDI,Odisha"
27.6092822,82.10334639999999,"Ratanpur, Uttar Pradesh 271861, India","TELIYA RATANPUR,REHRA BAZAR,BALRAMPUR,Uttar Pradesh"
22.3366053,85.9292238,"Chaibasa-Bharbharia-Kumardungi Rd, Roladih, Jharkhand 833201, India","TENGRA,MANJHARI,PASHCHIMI SINGHBHUM,Jharkhand"
19.0517161,82.5486131,"Borigumma, Odisha 764056, India","TENKAR,BORIGUMMA,KORAPUT,Odisha"
24.3733078,84.1929949,"Bara, Palamu, NH-98, Aurangabad, Road, Chhatarpur, Jharkhand 822113, India","TENPA,CHHATARPUR,PALAMU,Jharkhand"
24.3772562,84.19671380000001,"Bara, Palamu, NH-98, Aurangabad Road, Chhatarpur, Chhatarpur, Jharkhand 822113, India","TENUDIH,CHHATARPUR,PALAMU,Jharkhand"
21.9330376,85.8927223,"Teranti, Odisha 757039, India","TERANTI,SUKRULI,MAYURBHANJ,Odisha"
26.9363426,83.1099387,"Terhwa, Uttar Pradesh 272199, India","TERHWA,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
24.2775877,84.1023541,"Palamu, Jharkhand 822113, India","THEKAHI,NAWA BAZAR,PALAMU,Jharkhand"
20.0303691,84.2858121,"Tiangia, Odisha, India","TIANGIA,G.UDAYAGIRI,KANDHAMAL,Odisha"
24.613266,86.7831085,"Tilaiya, Jharkhand 814113, India","TILAYA,DEOGHAR,DEOGHAR,Jharkhand"
24.3225115,83.9134352,"Tisibar khurd, Jharkhand, India","TISIBAR KHURD,PANDU,PALAMU,Jharkhand"
27.4277007,82.1719438,"MDR 10E, near Zilla Panchayat Office, Balrampur, Uttar Pradesh 271201, India","TODHARI,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
19.8007087,82.2121421,"Tohara, Odisha 764073, India","TOHARA,UMERKOTE,NABARANGPUR,Odisha"
26.757808,84.41726659999999,"Bairia Block, Bihar, India","TOLA ALPAHA,BAIRIA,PASHCHIM CHAMPARAN,Bihar"
19.4628738,82.1223977,"Torenga, Odisha 764072, India","TORENGA,UMERKOTE,NABARANGPUR,Odisha"
22.5474364,85.8025373,"Chaibasa, Jharkhand, India","TUIBIR,SADAR CHAIBASA,PASHCHIMI SINGHBHUM,Jharkhand"
24.3746769,84.1936203,"Chhatarpur, Jharkhand 822113, India","TUKTUKA,CHHATARPUR,PALAMU,Jharkhand"
19.0605489,83.8235787,"Gunupur, Rayagada, Odisha 765022, India","TURKANIGUDA,GUNUPUR,RAYAGADA,Odisha"
22.4112236,85.765722,"Jhinkpani, Jorapokhar, Jharkhand 833215, India","TUTUGUTU,JHINKPANI,PASHCHIMI SINGHBHUM,Jharkhand"
27.6783363,82.1903963,"Udaipur, Uttar Pradesh 271207, India","UDAIPUR,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
27.574189,82.1384209,"Lalia, Uttar Pradesh 271861, India","UDAIPUR,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
24.3746769,84.1936203,"Chhatarpur, Jharkhand 822113, India","UDAYGARH,CHHATARPUR,PALAMU,Jharkhand"
19.6446114,82.8304019,"Umer, Odisha 766017, India","UMER,JAIPATNA,KALAHANDI,Odisha"
19.2825602,83.3455422,"Sankesu, Odisha 765017, India","UPPER SANKESU,RAYAGADA,RAYAGADA,Odisha"
26.6288187,79.2683715,"Veerpur, Uttar Pradesh 206128, India","VEERPUR KALAN,GAINSARI,BALRAMPUR,Uttar Pradesh"
27.5290248,82.4042298,"Orajhar, Uttar Pradesh 271210, India","VIJAIDEEH,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.5290248,82.4042298,"Orajhar, Uttar Pradesh 271210, India","VIJAIYAPUR,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.5181738,82.64614189999999,"Pachperwa, Uttar Pradesh 271206, India","VIJAY NAGAR,PACHPERWA,BALRAMPUR,Uttar Pradesh"
24.3733078,84.1929949,"Bara, Palamu, NH-98, Aurangabad, Road, Chhatarpur, Jharkhand 822113, India","VISAYPUR,CHHATARPUR,PALAMU,Jharkhand"
27.5290248,82.4042298,"Orajhar, Uttar Pradesh 271210, India","VISHUN PUR AIRHANIYA,TULSIPUR,BALRAMPUR,Uttar Pradesh"
26.3726481,85.4927026,"Runni Saidpur Madhya, Bihar, India","WAINA,RUNNI SAIDPUR,SITAMARHI,Bihar"
26.5631771,85.5191566,"Dumra, Bihar 843314, India","WARD NO-03,DUMRA,SITAMARHI,Bihar"
27.1221959,84.0722375,"Bagaha, Bihar, India","WARD NO-12,BAGAHA-I,PASHCHIM CHAMPARAN,Bihar"
27.1659296,84.32697110000001,"Ramnagar, Bihar 845106, India","WARD NO 06,RAMNAGAR,PASHCHIM CHAMPARAN,Bihar"
19.664737,82.2121421,"Umerkote, Odisha 764073, India","WARD NO.01,UMERKOTE,NABARANGPUR,Odisha"
18.8606126,82.5510469,"Jeypore, Odisha, India","WARD NO.1,JEYPORE,KORAPUT,Odisha"
18.8606126,82.5510469,"Jeypore, Odisha, India","WARD NO.12,JEYPORE,KORAPUT,Odisha"
20.1188751,84.3749996,"G. Udayagiri, Odisha 762100, India","WARD NO.13,G.UDAYAGIRI,KANDHAMAL,Odisha"
18.8606126,82.5510469,"Jeypore, Odisha, India","WARD NO.22,JEYPORE,KORAPUT,Odisha"
22.2507413,84.9959227,"Bisra, Odisha 770036, India","WARD10,BISRA,SUNDERGARH,Odisha"
27.5209048,82.1903963,"Budantpur, Uttar Pradesh, India","WUDANTPUR,TULSIPUR,BALRAMPUR,Uttar Pradesh"
24.3832652,86.7101965,"Jogidih, Jharkhand 814114, India","YOGIDIH,DEOGHAR,DEOGHAR,Jharkhand"
24.0465121,84.07684619999999,"Daltonganj, Jharkhand 822101, India","ZOUR,DALTONGANJ,PALAMU,Jharkhand"
19.8864697,82.0727726,"Raighar, Odisha 764074, India","MUNDIBEDA,RAIGHAR,NABARANGPUR,Odisha"
19.8864697,82.0727726,"Ganjpara, Raighar, Odisha 764074, India","HATIGAM,RAIGHAR,NABARANGPUR,Odisha"
25.8382696,81.37843509999999,"Janwamau, Uttar Pradesh 229408, India","JANWAMAU,KALAKANKER,PRATAPGARH,Uttar Pradesh"
25.9320852,81.7034734,"Lalganj Ajhara, Uttar Pradesh 230132, India","HULASGRAGH,LALGANJ,PRATAPGARH,Uttar Pradesh"
27.0346896,81.7800692,"Paraspur, Uttar Pradesh 271504, India","MADHAIPUR KURMI,PARASPUR,GONDA,Uttar Pradesh"
19.2950828,82.7232495,"Tentulikhunti, Odisha 764070, India","MERAI,TENTULIKHUNTI,NABARANGPUR,Odisha"
26.9579925,81.9840897,"Tarabganj, Uttar Pradesh 271403, India","PATHAR,TARABGANJ,GONDA,Uttar Pradesh"
26.9950378,82.4278765,"Patijia Khurd, Uttar Pradesh 271305, India","PATIJIYA KHURD,CHAPIA,GONDA,Uttar Pradesh"
26.6238447,84.75766999999999,"Ujjain Lohiyar, Bihar, India","UJJAIN LOHIAR,HARSIDDHI,PURBA CHAMPARAN,Bihar"
25.8869295,82.1849588,"Asuti, Uttar Pradesh 230134, India","CHARIYA,PATTI,PRATAPGARH,Uttar Pradesh"
25.1609641,82.1128727,"Gadurahi, Uttar Pradesh 212302, India","GENDURAHI,MEJA,ALLAHABAD,Uttar Pradesh"
26.7926731,82.47022439999999,"Harraiya, Uttar Pradesh 272155, India","HARAIYA JHUMMAN,ITIYATHOK,GONDA,Uttar Pradesh"
19.342644,82.5164831,"DEER PARK, Pappadahandi, Odisha 764071, India","JAMBOGUDA,PAPADAHANDI,NABARANGPUR,Odisha"
18.963375,82.6105228,"Kebidi, Odisha, India","KEBIDI,JEYPORE,KORAPUT,Odisha"
