,0,1,2
19280,shri sangamesh agro industries,shri sangamesh agro industries,True
19281,shri swastik engg,shri swastik engg,True
19282,shri thindal murugan trailers,shri murugan trailers,False
19283,shri umiya agro industries,shri umiya trailer industries,False
19284,shri umiya krushi udhyog,shri umiya krushi udhyog,True
19285,shri umiya trailer industries,shri umiya trailer industries,True
19286,shri vagheshwari fabricators,shri vagheshwari fabricators,True
19287,shri vagheshwari works,shri vagheshwari fabricators,False
19288,shri venkateswara & nagamani,shri venkateswara & nagamani,True
19289,shri vivek industries,shri vivek industries,True
19290,shridhar trailor works,shridhar trailor works,True
19291,shrie mayur engg works,shrie mayur engg works,True
19292,shriniwas agro industries,shriniwas agro industries,True
19293,shubham tractors,shubham tractors,True
19294,sonala enterprises,sonala enterprises,True
19295,sonu eng works,sonu eng works,True
19296,sonu industries,sonu eng works,False
19297,southern agro engine,southern agro engine,True
19298,sri nandishwara engineering works,sri nandishwara engineering works,True
19299,sugar cane harvestor,sugar cane harvestor,True
19300,sujay engg enterprises,sujay engineering enterprises,False
19301,sujay engineering enterprises,sujay engineering enterprises,True
19302,sun trailers,sun trailers,True
19303,sunil trailers,sun trailers,False
19304,super power industries,super power industries,True
19305,surya modern agri,surya modern trailor,False
19306,surya modern trailor,surya modern trailor,True
19307,swati agro industries,swati agro industries,True
19308,talat fabricators,talat fabricators,True
19309,thilak industries,thilak industries,True
19310,thimmanna general engg works,thimmanna general engg works,True
19311,togor engineering works,togor engineering works,True
19312,trans weld mechanical en,trans weld mechanical en,True
19313,uday steel agro,uday steel agro,True
19314,umiya agricultural industries,umiya agricultural industries,True
19315,umiya agro industries,umiya agricultural industries,False
19316,uni-tech eng,uni-tech eng,True
19317,unity motor body,unity motor body,True
19318,vasant fabrication,vasant fabrication,True
19319,veda trailers,veda trailers,True
19320,veer bhadreshwar trailers,veer bhadreshwar trailers,True
19321,venkatesh agriculture works,venkatesh agriculture works,True
19322,weld craft orissa (p),weld craft orissa (p),True
19323,young enterprises,young enterprises,True
19324,kn farm equipment,kn farm equipment,True
19325,kn farm equipment medak,kn farm equipment,False
19326,a b k engineering co,a b k engineering co,True
19327,abhay agro industries,abhay agro industries,True
19328,agrolux tractor,agrolux tractor,True
19329,akg international,akg international,True
19330,alok eng works,alok eng works,True
19331,anhui heli industrial vehicle imp & exp co,anhui heli industrial vehicle imp & exp co,True
19332,apollo irffratech,apollo irffratech,True
19333,ars engineering works,ars engineering works,True
19334,artemis auto india,artemis auto india,True
19335,asian tractor,asian tractor,True
19336,aster automotive,aster automotive,True
19337,atlas weghaus eng,atlas weghaus eng,True
19338,automex e-motors india,automex e-motors india,True
19339,ayesha engg works,ayesha engg works,True
19340,balaram engineering nimapara,balaram engineering nimapara,True
19341,banarsi dass auto,banarsi dass auto,True
19342,basavjoti engineering works,basavjoti engineering works,True
19343,bharat heavy electricals,bharat heavy electricals,True
19344,bhavana trailors eng works,bhavana trailors eng works,True
19345,bijnor enterprises,bijnor enterprises,True
19346,bilal trailors,bilal trailors,True
19347,bronto make hydrolic platform,bronto make hydrolic platform,True
19348,bulbule engineering works,bulbule engineering works,True
19349,c m overseas,c m overseas,True
19350,capital auto industries,capital auto industries,True
19351,charuvikram automobile,charuvikram automobile,True
19352,chongqing yu an group,chongqing yu an group,True
19353,devam electric vehicles,devam electric vehicles,True
19354,devi tractor trailor industrie,devi tractor trailor industrie,True
19355,dharshan agro industries,dharshan agro industries,True
19356,diwa green technology,diwa green technology,True
19357,durable flanges,durable flanges,True
19358,electromobiles india,electromobiles india,True
19359,extramile gas tech,extramile gas tech,True
19360,falcon india,falcon india,True
19361,farmer tractor,farmer tractor,True
19362,fayaz engineering works,fayaz engineering works,True
19363,fine equipments india,fine equipments india,True
19364,five elements,five elements,True
19365,fujiyama power infra,fujiyama power infra,True
19366,g williams fabrications,g williams fabrications,True
19367,geo alliance,geo alliance,True
19368,glm co,glm co,True
19369,gln trailers,gln trailers,True
19370,goel tempo,goel tempo,True
19371,goldy engineering,goldy engineering,True
19372,gram tarang employability trainning services,gram tarang employability trainning services,True
19373,green evolve,green evolve,True
19374,green tack empala electric motor company,green tack empala electric motor company,True
19375,green way eco ride,green way eco ride,True
19376,green world motors,green world motors,True
19377,greenetics industries,greenetics industries,True
19378,hari eng work,hari eng work,True
19379,harsiddhi engg works,harsiddhi engg works,True
19380,hi-tech industries,hi-tech industries,True
19381,hira combines,hira combines,True
19382,homfeel vegh automobiles,homfeel vegh automobiles,True
19383,husqvarna,husqvarna,True
19384,hykon india,hykon india,True
19385,indo power,indo power,True
19386,ishwarkrupa trailor,ishwarkrupa trailor,True
19387,j auto tech,j auto tech,True
19388,jai baba vishwakarma engg works,jai baba vishwakarma engg works,True
19389,jejani tracort,jejani tracort,True
19390,jiangsu dalong (importer: engtian electric),jiangsu dalong (importer: engtian electric),True
19391,jiangsu dalong (importer: kingche mobility),jiangsu dalong (importer: engtian electric),False
19392,jiangsu dalong (importer:tylos electric vehicles),jiangsu dalong (importer: engtian electric),False
19393,jiangsu dalong jianhao (importer: green india),jiangsu dalong (importer: engtian electric),False
19394,jiangsu xinri e-vehicle(importer swift cur tech ),jiangsu xinri e-vehicle(importer swift cur tech ),True
19395,jindal electric vehicles,jindal electric vehicles,True
19396,jineshwar eng & repairs,jineshwar eng & repairs,True
19397,jitendra tempo parts,jitendra tempo parts,True
19398,jituri engineering works,jituri engineering works,True
19399,joyram steel fabrication works,joyram steel fabrication works,True
19400,kaldnes,kaldnes,True
19401,kamatsu,kamatsu,True
19402,kambar bros engineering works,kambar bros engineering works,True
19403,karanataka engineering works,karanataka engineering works,True
19404,kasim ali steel enterprises,kasim ali steel enterprises,True
19405,kesar road equipments,kesar road equipments,True
19406,kone crane sweden,kone crane sweden,True
19407,krishi seva fabricators,krishi seva fabricators,True
19408,kyte energy,kyte energy,True
19409,lathangi cycle & carriage,lathangi cycle & carriage,True
19410,leopan motors,leopan motors,True
19411,lohr india automotive,lohr india automotive,True
19412,lokomo,lokomo,True
19413,madhu automobiles,madhu automobiles,True
19414,makar jyothi agro industries,makar jyothi agro industries,True
19415,minsk aotomobile,minsk aotomobile,True
19416,mogal welding works,mogal welding works,True
19417,moto guzzi,moto guzzi,True
19418,motrac motors,motrac motors,True
19419,mouneshwar engineering works,mouneshwar engineering works,True
19420,mylaralingeshwara engg works,mylaralingeshwara engg works,True
19421,neuon motors llp,neuon motors llp,True
19422,new b k engg works,new r b engg works,False
19423,new bihar eng work shop,new bihar eng work shop,True
19424,new gahir agro industries,new gahir agro industries,True
19425,new karnataka trailers,new karnataka trailers,True
19426,new kgn steel enterprises,new kgn steel enterprises,True
19427,new mysore eng works,new mysore eng works,True
19428,new r b engg works,new r b engg works,True
19429,nps industries,nps industries,True
19430,nutan agro industries,nutan agro industries,True
19431,nyamagoud agro industries,nyamagoud agro industries,True
19432,om sai agro industries,om sai agro industries,True
19433,ozotec automobile,ozotec automobile,True
19434,padmashri trailers,padmashri trailers,True
19435,pardeep agro industries,pardeep agro industry,False
19436,pardeep agro industry,pardeep agro industry,True
19437,pari e-vehicles,pari e-vehicles,True
19438,parinda auto,parinda auto,True
19439,pmf engineering,pmf engineering,True
19440,pooshpak automobiles,pooshpak automobiles,True
19441,prabhulingeswar eng works,prabhulingeswar eng works,True
19442,pughaz trailer,pughaz trailer,True
19443,puspak,puspak,True
19444,rajiv rai vehicles,rajiv rai vehicles,True
19445,rajmohan industries,rajmohan industries,True
19446,ramon industries,ramon industries,True
19447,rd & co,rd & co,True
19448,rehan agro industries,rehan agro industries,True
19449,riband electric,riband electric,True
19450,rishav ennginearigs,rishav ennginearigs,True
19451,rrh agro industries,rrh agro industries,True
19452,s & t motors co korea,s & t motors co korea,True
19453,s j m co,s j m co,True
19454,s k cars,s k cars,True
19455,s m j p,s j m co,False
19456,s trading khurda,s trading khurda,True
19457,saddamhusen welding,saddamhusen welding,True
19458,saheb engineering work,saheb engineering work,True
19459,saifab eng works,saifab eng works,True
19460,sant heavy industry co,sant heavy industry co,True
19461,sealion automobile,sealion automobile,True
19462,sf2 e vehicle,sf2 e vehicle,True
19463,sglline motors,sglline motors,True
19464,shalya auto sales,shalya auto sales,True
19465,shikalkar agro,shikalkar product,False
19466,shikalkar product,shikalkar product,True
19467,shri guru thippeswamy eng works,shri guru thippeswamy eng works,True
19468,shri karuppiah design works,shri karuppiah design works,True
19469,shri karuppiah laths works,shri karuppiah design works,False
19470,shri malatesh eng works,shri malatesh eng works,True
19471,shri mate kalika devi welding,shri mate kalika devi welding,True
19472,shri sharada engineering works,shri sharada industries,False
19473,shri sharada industries,shri sharada industries,True
19474,shri shiva steel industries,shri shiva steel industries,True
19475,shri vignesh industries,shri vigneshwara eng works,False
19476,shri vigneshwara eng works,shri vigneshwara eng works,True
19477,shrunganath mini trailer,shrunganath mini trailer,True
19478,sichuan honghua petroleum equipment co,sichuan honghua petroleum equipment co,True
19479,sigmacon equipment llp,sigmacon equipment llp,True
19480,sirf india vehicles,sirf india vehicles,True
19481,sks automobiles,sks automobiles,True
19482,smart electro motors,smart electro motors,True
19483,soil vibratory compactor,soil vibratory compactor,True
19484,somayaji industries,somayaji industries,True
19485,ssev enterprises,ssev enterprises,True
19486,standard herald,standard herald,True
19487,subhadra agro industries,subhadra agro industries,True
19488,sudharshan agro industries,dharshan agro industries,False
