,words,mapping,score
2431,shri thangaman engg,sri thangaman engg,0.950877192982456
2432,shri thirumala industries,shri maruthi industries,0.9579130434782609
2433,shri tirumala engineering works,shri chitra engineering works,0.9529930375314134
2434,shri tirumala engineering works,shri maruti engineering works,0.9733036707452725
2435,shri tirumala engineering works,sri thirumala engineering works,0.9806451612903226
2436,shri trailers,shri trailors,0.9692307692307692
2437,shri trailors,shri trailers,0.9692307692307692
2438,shri umiya agro industries,shri laxmi agro industries,0.9608974358974359
2439,shri veershaiv co op bank,shri veershaiv coop bank,0.9836666666666667
2440,shri veershaiv co op bank,shri veershaiv coop bank,0.9836666666666667
2441,shri veershaiv coop bank,shri veershaiv co op bank,0.9836666666666667
2442,shri veershaiv coop bank,shri veershaiv co op bank,0.9836666666666667
2443,shri vela engineering works,shri vijay engineering works,0.9557566137566138
2444,shri venkateshwara engineering works,sri venkateswara engineering works knr,0.9517543859649122
2445,shri venkateshwara nagamani,shri venkateswara and nagamani,0.9505413105413104
2446,shri venkateshwara tractor,shri venkateshwara trailor,0.9692307692307692
2447,shri venkateshwara trailor,shri venkateshwara tractor,0.9692307692307692
2448,shri venkateswara and nagamani,shri venkateshwara nagamani,0.9505413105413104
2449,shri vijay engineering works,shri balaji engineering works,0.9573323228495642
2450,shri vijay engineering works,shri vela engineering works,0.9557566137566138
2451,shri vijayalakshmi india,shri vijayalakshmi industries,0.9502873563218391
2452,shri vijayalakshmi industries,shri vijayalakshmi india,0.9502873563218391
2453,shriji motors,shri motor,0.9538461538461538
2454,shrima engineering works,shramaika engineering works,0.9643518518518519
2455,shrima engineering works,shri engineering works,0.9833333333333333
2456,shriniwas agro industries,shri sai agro industries,0.9582753623188406
2457,shriram transport finance co,shriram transport finance company,0.9696969696969697
2458,shriram transport finance company,shriram transport finance co,0.9696969696969697
2459,shubh agro industries,shubham agro industries,0.9730848861283643
2460,shubha agricultural,shubham agriculture,0.9578947368421054
2461,shubham agriculture,shubha agricultural,0.9578947368421054
2462,shubham agro industries,shubh agro industries,0.9730848861283643
2463,shubham agro industries,shyam agro industries,0.9525189786059352
2464,shubhlaxmi agro ind,subhlaxmi agro ind,0.9675438596491227
2465,shweta agro industries,sweta agro industries,0.9863636363636363
2466,shyam agro industries,shubham agro industries,0.9525189786059352
2467,shyam agro industries,usha agro industries,0.9515873015873016
2468,sical multimodal and rail tranport,sical multimodal and rail transport,0.9942857142857143
2469,sical multimodal and rail transport,sical multimodal and rail tranport,0.9942857142857143
2470,sidel india,sitel india,0.9515151515151515
2471,signet industries,sintex industries,0.9519607843137254
2472,sindhudurg district centerial coop bank,sindhudurg district central co op bank,0.9790750264434475
2473,sindhudurg district centerial coop bank,sindhudurg district central coop bank,0.9897435897435898
2474,sindhudurg district central co op bank,sindhudurg district centerial coop bank,0.9790750264434475
2475,sindhudurg district central co op bank,sindhudurg district central coop bank,0.9893314366998577
2476,sindhudurg district central co op bank,sindhudurg district central cooperative bank,0.9521078494762706
2477,sindhudurg district central coop bank,sindhudurg district centerial coop bank,0.9897435897435898
2478,sindhudurg district central coop bank,sindhudurg district central co op bank,0.9893314366998577
2479,sindhudurg district central coop bank,sindhudurg district central cooperative bank,0.9627764127764127
2480,sindhudurg district central cooperative bank,sindhudurg district central co op bank,0.9521078494762706
2481,sindhudurg district central cooperative bank,sindhudurg district central coop bank,0.9627764127764127
2482,singareni collieries,singareni collieries co,0.9739130434782608
2483,singareni collieries co,singareni collieries,0.9739130434782608
2484,sintex industries,signet industries,0.9519607843137254
2485,sir m visvesvaraya co op bank,sir m visvesvaraya co operative bank,0.9542145593869732
2486,sir m visvesvaraya co op bank,sir m visveswaraya coop bank,0.9716566320014596
2487,sir m visvesvaraya co operative bank,sir m visvesvaraya co op bank,0.9542145593869732
2488,sir m visvesvaraya co operative bank,sir m visvesvaraya cooperative bank,0.9658730158730159
2489,sir m visvesvaraya cooperative bank,sir m visvesvaraya co operative bank,0.9658730158730159
2490,sir m visveswaraya coop bank,sir m visvesvaraya co op bank,0.9716566320014596
2491,sitel india,sidel india,0.9515151515151515
2492,siva engineering works,ravi engineering works,0.9538239538239539
2493,siva engineering works,shiva engineering works,0.9869565217391304
2494,siva engineering works,vikash engineering works,0.9570707070707071
2495,siva engineering works,vishal engineering works,0.9570707070707071
2496,siva industries,vikas industries,0.9569444444444445
2497,siva trailers,sai trailers,0.951923076923077
2498,sjvn,sjvnl,0.96
2499,sjvnl,sjvn,0.96
2500,skp securities,spa securities,0.9571428571428572
2501,sks automobiles,k automobiles,0.9555555555555556
2502,smt industries,vmt industries,0.9523809523809524
2503,smt industries,vst industries,0.9523809523809524
2504,sonala enterprises,sonalac enterprises,0.9894736842105263
2505,sonalac enterprises,sonala enterprises,0.9894736842105263
2506,soni e vehicle,soni e vehicles,0.9866666666666667
2507,soni e vehicles,soni e vehicle,0.9866666666666667
2508,south indian bank,south indian bank app,0.9619047619047618
2509,south indian bank app,south indian bank,0.9619047619047618
2510,south indian bank app,south indian bank,0.9619047619047618
2511,south indian bank,south indian bank app,0.9619047619047618
2512,spa securities,skp securities,0.9571428571428572
2513,speed craft,speed crafts,0.9833333333333333
2514,speed crafts,speed craft,0.9833333333333333
2515,speego vehicles,speego vehicles co,0.9666666666666667
2516,speego vehicles co,speego vehicles,0.9666666666666667
2517,spike power protection systems  technologies,spike power protection systems technologies,0.9954545454545455
2518,spike power protection systems technologies,spike power protection systems  technologies,0.9954545454545455
2519,spl industries,alps industries,0.953968253968254
2520,spl industries,ls industries,0.9505494505494506
2521,spl industries,pel industries,0.9523809523809524
2522,spl industries,s industries,0.9571428571428572
2523,spl industries,sapl industries,0.9800000000000001
2524,spl industries,sgl industries,0.9571428571428572
2525,spl industries,vsl industries,0.9523809523809524
2526,sree charan souhardha co op bank,sree charan souhardha co operative bank,0.957852564102564
2527,sree charan souhardha co operative bank,sree charan souhardha co op bank,0.957852564102564
2528,sree charan souhardha co operative bank,sree charan souhardha cooperative,0.9692307692307692
2529,sree charan souhardha co operative bank,sree charan souhardha cooperative bank,0.9685560053981107
2530,sree charan souhardha cooperative,sree charan souhardha co operative bank,0.9692307692307692
2531,sree charan souhardha cooperative,sree charan souhardha cooperative bank,0.9736842105263158
2532,sree charan souhardha cooperative bank,sree charan souhardha co operative bank,0.9685560053981107
2533,sree charan souhardha cooperative bank,sree charan souhardha cooperative,0.9736842105263158
2534,sri balaji agro industries,shri balaji agro industries,0.9888888888888888
2535,sri balaji engineering works rr,shri balaji engineering works,0.960622914349277
2536,sri gvkr engineering works,sri raghava engineering works,0.9567214854111405
2537,sri hanuman engg works,sri hanuman engg works nzb,0.9692307692307692
2538,sri hanuman engg works nzb,sri hanuman engg works,0.9692307692307692
2539,sri laxmi agro industries,shri laxmi agro industries,0.9884615384615385
2540,sri laxmi sai engineering works,sri shiva sai engineering works,0.9541474654377881
2541,sri manikanta engineering works,sri manikanta engineering works jagityal,0.955
2542,sri manikanta engineering works jagityal,sri manikanta engineering works,0.955
2543,sri manju industries,shri manju industries,0.9857142857142858
2544,sri manju industries,shri manu industries,0.97
2545,sri manju trailers,shri manju trailers,0.9842105263157894
2546,sri raghava engineering works,sri gvkr engineering works,0.9567214854111405
2547,sri raghava engineering works,sri raghava engineering works naspur,0.961111111111111
2548,sri raghava engineering works naspur,sri raghava engineering works,0.961111111111111
2549,sri raja engineering works,shri ram engineering works,0.9538461538461539
2550,sri raja engineering works,sri rama engineering works,0.9846153846153847
2551,sri rama engineering works,shri ram engineering works,0.976923076923077
2552,sri rama engineering works,sri raja engineering works,0.9846153846153847
2553,sri rama trailers,shri raman trailers,0.968421052631579
2554,sri sai engineering works,sri sai engineering works nlg,0.9724137931034482
2555,sri sai engineering works,sri saibaba engineering works,0.9724137931034482
2556,sri sai engineering works nlg,sri sai engineering works,0.9724137931034482
2557,sri sai ram engineering works,sri sai ram engineering works khammam,0.9567567567567568
2558,sri sai ram engineering works,sri sai ram engineering works medak,0.9657142857142857
2559,sri sai ram engineering works khammam,sri sai ram engineering works,0.9567567567567568
2560,sri sai ram engineering works khammam,sri sai ram engineering works medak,0.9608892008892009
2561,sri sai ram engineering works medak,sri sai ram engineering works,0.9657142857142857
2562,sri sai ram engineering works medak,sri sai ram engineering works khammam,0.9608892008892009
2563,sri saibaba engineering works,sri sai engineering works,0.9724137931034482
2564,sri shiva agro industries,shri sai agro industries,0.9504999999999999
2565,sri shiva sai engineering works,sri laxmi sai engineering works,0.9541474654377881
2566,sri srinivasa agro industr,shri shrinivasa agro industries,0.9516129032258065
2567,sri srinivasa engineering works,sri srinivasa engineering works nalgonda,0.955
2568,sri srinivasa engineering works nalgonda,sri srinivasa engineering works,0.955
2569,sri srinivasa industries,shri shrinivasa industries,0.976923076923077
2570,sri thangaman engg,shri thangaman engg,0.950877192982456
2571,sri thirumala engineering works,shri tirumala engineering works,0.9806451612903226
2572,sri vani engineering works,shri nida engineering works,0.9542393162393162
2573,sri vani engineering works,srinivasa engineering works,0.9550750237416905
2574,sri venkateshwar engineering works nirmal,sri venkateshwara engineering works kmnr,0.9701026957637998
2575,sri venkateshwar engineering works nirmal,sri venkateshwara engineering works nizamabad,0.9584490306441525
2576,sri venkateshwar engineering works nirmal,sri venkateshwara engineering works nzb,0.9602251407129456
2577,sri venkateshwar engineering works nirmal,sri venkateswara engineering works knr,0.9650834403080873
2578,sri venkateshwara engineering works kmnr,sri venkateshwar engineering works nirmal,0.9701026957637998
2579,sri venkateshwara engineering works kmnr,sri venkateshwara engineering works nizamabad,0.953625730994152
2580,sri venkateshwara engineering works kmnr,sri venkateshwara engineering works nzb,0.9747435897435898
2581,sri venkateshwara engineering works kmnr,sri venkateswara engineering works knr,0.99
2582,sri venkateshwara engineering works nizamabad,sri venkateshwar engineering works nirmal,0.9584490306441525
2583,sri venkateshwara engineering works nizamabad,sri venkateshwara engineering works kmnr,0.953625730994152
2584,sri venkateshwara engineering works nizamabad,sri venkateshwara engineering works nzb,0.9733333333333334
2585,sri venkateshwara engineering works nzb,sri venkateshwar engineering works nirmal,0.9602251407129456
2586,sri venkateshwara engineering works nzb,sri venkateshwara engineering works kmnr,0.9747435897435898
2587,sri venkateshwara engineering works nzb,sri venkateshwara engineering works nizamabad,0.9733333333333334
2588,sri venkateshwara engineering works nzb,sri venkateswara engineering works knr,0.974089068825911
2589,sri venkateswara engineering works knr,shri venkateshwara engineering works,0.9517543859649122
2590,sri venkateswara engineering works knr,sri venkateshwar engineering works nirmal,0.9650834403080873
2591,sri venkateswara engineering works knr,sri venkateshwara engineering works kmnr,0.99
2592,sri venkateswara engineering works knr,sri venkateshwara engineering works nzb,0.974089068825911
2593,srinivasa engineering works,sri vani engineering works,0.9550750237416905
2594,srinivasa engineering works,srinivasa engineering works knr,0.9741935483870968
2595,srinivasa engineering works knr,srinivasa engineering works,0.9741935483870968
2596,standard chartered,standard chartered bank,0.9565217391304348
2597,standard chartered,standard chartered bank,0.9565217391304348
2598,standard chartered bank,standard chartered,0.9565217391304348
2599,standard chartered bank,standard chartered bank app,0.9703703703703704
2600,standard chartered bank app,standard chartered bank,0.9703703703703704
2601,standard chartered bank app,standard chartered bank,0.9703703703703704
2602,standard chartered bank,standard chartered,0.9565217391304348
2603,standard chartered bank,standard chartered bank app,0.9703703703703704
2604,standard chartered investments and loans india,standard chartered investments and loans,0.9739130434782608
2605,standard chartered investments and loans,standard chartered investments and loans india,0.9739130434782608
2606,standard chartered securities (india),standard chartered securities india,0.9891891891891892
2607,standard chartered securities india,standard chartered securities (india),0.9891891891891892
2608,star auto engineering,star engineering,0.9523809523809523
2609,star engineering,star auto engineering,0.9523809523809523
2610,star engineering works,ars engineering works,0.9689754689754689
2611,star engineering works,sarma engineering works,0.9602766798418972
2612,star engineering works,saroj engineering works,0.9602766798418972
2613,star engineering works,saru engineering works,0.9727272727272728
2614,star union dai-chi,star union dai-ichi,0.9783625730994151
2615,star union dai-ichi,star union dai-chi,0.9783625730994151
2616,star welding works,art welding works,0.9618736383442266
2617,state bank of india,state bank of india app,0.9652173913043479
2618,state bank of india app,state bank of india,0.9652173913043479
2619,state industries promotion corp of tamil nadu,state industries promotion corp of tamilnadu,0.9955555555555555
2620,state industries promotion corp of tamil nadu,state industries promotion corpof tamilnadu,0.9864599483204135
2621,state industries promotion corp of tamilnadu,state industries promotion corp of tamil nadu,0.9955555555555555
2622,state industries promotion corp of tamilnadu,state industries promotion corpof tamilnadu,0.9908033826638478
2623,state industries promotion corpof tamilnadu,state industries promotion corp of tamil nadu,0.9864599483204135
2624,state industries promotion corpof tamilnadu,state industries promotion corp of tamilnadu,0.9908033826638478
2625,stci finance,tci finance,0.9722222222222222
2626,stci finance,tci finance,0.9722222222222222
2627,subhlaxmi agro,subhlaxmi agro ind,0.9555555555555556
2628,subhlaxmi agro ind,shubhlaxmi agro ind,0.9675438596491227
2629,subhlaxmi agro ind,subhlaxmi agro,0.9555555555555556
2630,sudha agro industries,sumukha agro industries,0.9525189786059352
2631,sudha agro industries,usha agro industries,0.9674603174603175
2632,sudha engineering works,suraj engineering works,0.9536231884057972
2633,sudra agro industries,surya agro industries,0.9746031746031746
2634,sumitmo mitsui banking corporation,sumitomo mitsui banking corporation,0.9884033613445379
2635,sumitomo mitsui banking corp,sumitomo mitsui banking corporation,0.96
2636,sumitomo mitsui banking corporation,sumitmo mitsui banking corporation,0.9884033613445379
2637,sumitomo mitsui banking corporation,sumitomo mitsui banking corp,0.96
2638,sumukha agro industries,sudha agro industries,0.9525189786059352
2639,sunil agro engineering works,link agro engineering works,0.9510242843576178
2640,supereco automotive co,supereco automotive co llp,0.9692307692307692
2641,supereco automotive co llp,supereco automotive co,0.9692307692307692
2642,suraj engineering works,ars engineering works,0.9551414768806072
2643,suraj engineering works,raj engineering works,0.9710144927536232
2644,suraj engineering works,raja engineering works,0.955862977602108
2645,suraj engineering works,saroj engineering works,0.9602766798418972
2646,suraj engineering works,saru engineering works,0.9733201581027668
2647,suraj engineering works,sudha engineering works,0.9536231884057972
2648,suraj industries,surana industries,0.9506372549019607
2649,suraj industries,surya industries,0.9708333333333333
2650,surana industries,suraj industries,0.9506372549019607
2651,surat national bank,surat national co op bank,0.952
2652,surat national bank,surat national coop bank,0.9583333333333333
2653,surat national co op bank,surat national bank,0.952
2654,surat national co op bank,surat national coop bank,0.9836666666666667
2655,surat national coop bank,surat national bank,0.9583333333333333
2656,surat national coop bank,surat national co op bank,0.9836666666666667
2657,surat peoples cooperative bank,surath peoples cooperative bank,0.9935483870967742
2658,surath peoples cooperative bank,surat peoples cooperative bank,0.9935483870967742
2659,surya agro industries,sudra agro industries,0.9746031746031746
2660,surya industries,suraj industries,0.9708333333333333
2661,surya international,sarju international,0.9517543859649122
2662,susham fabricators,sham fabricators,0.9666666666666666
2663,sustainable agro commercial finance,sustainable agro-commercial finance,0.9591596638655462
2664,sustainable agro-commercial finance,sustainable agro commercial finance,0.9591596638655462
2665,swami agro industries,swastik agro industries,0.9584541062801932
2666,swami agro industries,swati agro industries,0.9777777777777777
2667,swami engineering works,amit engineering works,0.955862977602108
2668,swami engineering works,swastik engineering works,0.9618550724637681
2669,swastik agro industries,swami agro industries,0.9584541062801932
2670,swastik agro industries,swati agro industries,0.9797101449275363
2671,swastik engineering works,sadik engineering works,0.9509565217391305
2672,swastik engineering works,swami engineering works,0.9618550724637681
2673,swath agro engineering works,yash agro engineering works,0.9510242843576178
2674,swati agro industries,swami agro industries,0.9777777777777777
2675,swati agro industries,swastik agro industries,0.9797101449275363
2676,sweta agro industries,ekta agro industries,0.9515873015873016
2677,sweta agro industries,shweta agro industries,0.9863636363636363
2678,t k enterprises,k t enterprises,0.9777777777777779
2679,talettutayi solar projects,talettutayi solar projects six,0.9733333333333334
2680,talettutayi solar projects six,talettutayi solar projects,0.9733333333333334
2681,tamil nadu state apex coop bank,tamil nadu state apex cooperative bank,0.9567062818336163
2682,tamil nadu state apex cooperative bank,tamil nadu state apex coop bank,0.9567062818336163
2683,tamil nadu state transport corpmadurai,tamil nadu state transport corpvillupuram,0.9539723291969762
2684,tamil nadu state transport corpvillupuram,tamil nadu state transport corpmadurai,0.9539723291969762
2685,tamilnad mercantile bank,tamilnad mercantile bank app,0.9714285714285714
2686,tamilnad mercantile bank app,tamilnad mercantile bank,0.9714285714285714
2687,tamilnad mercantile bank app,tamilnad mercantile bank,0.9714285714285714
2688,tamilnad mercantile bank,tamilnad mercantile bank app,0.9714285714285714
2689,tamilnadu power finance and infrastructure development corp,tamilnadu power finance andinfrastructure development corp,0.951782583284629
2690,tamilnadu power finance andinfrastructure development corp,tamilnadu power finance and infrastructure development corp,0.951782583284629
2691,tamilnadu state apex co op bank,tamilnadu state apex coop bank,0.9868817204301076
2692,tamilnadu state apex coop bank,tamilnadu state apex co op bank,0.9868817204301076
2693,tamilnadu state apex coop bank,tamilnadu state apex cooperative bank,0.9554954954954956
2694,tamilnadu state apex cooperative bank,tamilnadu state apex coop bank,0.9554954954954956
2695,tata elxsi,tataelxsi,0.98
2696,tata elxsi,tataelxsi,0.98
2697,tata hitachi const machnry co,tata hitachi constmachnry co,0.9645320197044336
2698,tata hitachi constmachnry co,tata hitachi const machnry co,0.9645320197044336
2699,tata hitachi construction machinery co,tata hitachi construction machinery comp,0.99
2700,tata hitachi construction machinery co,tata hitachi construction machinery comp,0.99
2701,tata hitachi construction machinery comp,tata hitachi construction machinery co,0.99
2702,tata hitachi construction machinery comp,tata hitachi construction machinery co,0.99
2703,tata international dlt,tata international,0.9636363636363636
2704,tata international dlt,tata international,0.9636363636363636
2705,tata international,tata international dlt,0.9636363636363636
2706,tata international,tata international dlt,0.9636363636363636
2707,tata technologies,tatwa technologies,0.987037037037037
2708,tata technologies,tatwa technologies,0.987037037037037
2709,tataelxsi,tata elxsi,0.98
2710,tataelxsi,tata elxsi,0.98
2711,tatwa technologies,tata technologies,0.987037037037037
2712,tatwa technologies,tata technologies,0.987037037037037
2713,tci finance,stci finance,0.9722222222222222
2714,tci finance,stci finance,0.9722222222222222
2715,tech mahindra,tech mahindra bpo,0.9529411764705882
2716,tech mahindra bpo,tech mahindra,0.9529411764705882
2717,tech mahindra bpo,tech mahindra,0.9529411764705882
2718,tech mahindra,tech mahindra bpo,0.9529411764705882
2719,tega industries,tega industries sez,0.9578947368421054
2720,tega industries sez,tega industries,0.9578947368421054
2721,telangana state co op apex bank,telangana state coop apex bank,0.9668817204301076
2722,telangana state coop apex bank,telangana state co op apex bank,0.9668817204301076
2723,textile traders co op bank,textile traders coop bank,0.9843076923076923
2724,textile traders co operative bank,textile traders cooperative bank,0.9626893939393939
2725,textile traders coop bank,textile traders co op bank,0.9843076923076923
2726,textile traders cooperative bank,textile traders co operative bank,0.9626893939393939
2727,textile traders cooperative bank,textile traders cooperative bank lt,0.9828571428571429
2728,textile traders cooperative bank lt,textile traders cooperative bank,0.9828571428571429
2729,thane bharat sahakari bank,thane bharat shakari bank,0.9603076923076923
2730,thane bharat sahakari bank,thane bharat shakari bank,0.9603076923076923
2731,thane bharat shakari bank,thane bharat sahakari bank,0.9603076923076923
2732,thane bharat shakari bank,thane bharat sahakari bank,0.9603076923076923
2733,thane district central coop bank,thane district central coop bank lt,0.9828571428571429
2734,thane district central coop bank,thane district central coopbank,0.99375
2735,thane district central coop bank,thane district central cooperative bank,0.957852564102564
2736,thane district central coop bank lt,thane district central coop bank,0.9828571428571429
2737,thane district central coop bank lt,thane district central coopbank,0.9771428571428572
2738,thane district central coopbank,thane district central coop bank,0.99375
2739,thane district central coopbank,thane district central coop bank lt,0.9771428571428572
2740,thane district central coopbank,thane district central cooperative bank,0.9525227460711331
2741,thane district central cooperative bank,thane district central coop bank,0.957852564102564
2742,thane district central cooperative bank,thane district central coopbank,0.9525227460711331
2743,the ajara urban co op bank,the ajara urban co op bank  bom,0.967741935483871
2744,the ajara urban co op bank,the karan urban co op bank,0.9525641025641025
2745,the ajara urban co op bank  bom,the ajara urban co op bank,0.967741935483871
2746,the akola urban co op bank,the waghodia urban co op bank,0.950132625994695
2747,the alappuzha district co op bank,the malappuram district co op bank,0.9508768903455811
2748,the alwar central co op bank,the kaithal central co op bank,0.9513553113553114
2749,the baghat urban co op bank,the bhatkal urban co op bank,0.962922262922263
2750,the bangalore city co op bank,the baroda city co op bank,0.9567214854111405
2751,the bantra co op bank,the bharath co op bank,0.9622943722943722
2752,the bantra co op bank,the kangra co op bank,0.9619047619047618
2753,the barmer central co op bank,the rewari central co op bank,0.9650063856960409
2754,the baroda city co op bank,the bangalore city co op bank,0.9567214854111405
2755,the bavla nagrik sahakari bank,the unava nagrik sahakari bank,0.959047619047619
2756,the belgaum district central co op bank,the salem district central co op bank,0.956987756987757
2757,the bhagalpur central co op bank,the jalpaiguri central co op bank,0.9559848484848485
2758,the bhandara district central co op bank,the kanara district central co op bank,0.9689260312944523
2759,the bharath co op bank,the bantra co op bank,0.9622943722943722
2760,the bhatkal urban co op bank,the baghat urban co op bank,0.962922262922263
2761,the bijapur district central co op bank,the solapur district central co op bank,0.9581196581196582
2762,the central co op bank  bhilwara,the central co op bank  bikaner,0.9556451612903226
2763,the central co op bank  bikaner,the central co op bank  bhilwara,0.9556451612903226
2764,the chanasma nagrik sahakari bank,the mehsana nagarik sahakari bank,0.9566287878787879
2765,the dahod urban co op bank,the goa urban co op bank,0.9598940914158306
2766,the dahod urban co op bank,the godhra urban co op bank,0.9534928774928775
2767,the dhanbad central co op bank,the mansa central co op bank,0.959047619047619
2768,the district co op central bank  bidar,the district co op central bank  kakinada,0.9595278847525317
2769,the district co op central bank  bidar,the district co op central bank  medak,0.968421052631579
2770,the district co op central bank  bidar,the district co op central bank  srikakul,0.9595278847525317
2771,the district co op central bank  kakinada,the district co op central bank  bidar,0.9595278847525317
2772,the district co op central bank  kakinada,the district co op central bank  medak,0.9595278847525317
2773,the district co op central bank  kakinada,the district co op central bank  srikakul,0.9501647989452867
2774,the district co op central bank  kurnool,the district co op central bank  srikakul,0.9600823994726434
2775,the district co op central bank  medak,the district co op central bank  bidar,0.968421052631579
2776,the district co op central bank  medak,the district co op central bank  kakinada,0.9595278847525317
2777,the district co op central bank  srikakul,the district co op central bank  bidar,0.9595278847525317
2778,the district co op central bank  srikakul,the district co op central bank  kakinada,0.9501647989452867
2779,the district co op central bank  srikakul,the district co op central bank  kurnool,0.9600823994726434
2780,the district co op central bank  visakhapatnam,the district co op central bank  vizianagaram,0.9556050430069518
2781,the district co op central bank  vizianagaram,the district co op central bank  visakhapatnam,0.9556050430069518
2782,the ernakulam district co op bank,the kannur district co op bank,0.9552978056426332
2783,the faridkot central co op bank,the rohtak central co op bank,0.9594628952804704
2784,the gandevi peoples co op bank,the kheda peoples co op bank,0.9513553113553114
2785,the gandevi peoples co op bank,the rander peoples co op bank,0.9662068965517241
2786,the gandhi co op urban bank,the sind co op urban bank,0.9614444444444444
2787,the gauhati co op urban bank,the gayatri co op urban bank,0.956043956043956
2788,the gayatri co op urban bank,the gauhati co op urban bank,0.956043956043956
2789,the gayatri co op urban bank,the khattri co op urban bank,0.9571428571428571
2790,the goa state co op bank,the odisha state co op bank,0.9533413848631239
2791,the goa urban co op bank,the dahod urban co op bank,0.9598940914158306
2792,the goa urban co op bank,the godhra urban co op bank,0.961111111111111
2793,the godhra urban co op bank,the dahod urban co op bank,0.9534928774928775
2794,the godhra urban co op bank,the goa urban co op bank,0.961111111111111
2795,the gurdaspur central co op bank,the ropar central co op bank,0.9541997354497355
2796,the gurgaon central co op bank,the nagaur central co op bank,0.9511986863711002
2797,the hoshiarpur central co op bank,the ropar central co op bank,0.9554112554112555
2798,the imphal urban co op bank,the washim urban co op bank,0.9543703703703704
2799,the jaipur central co op bank,the udaipur central co op bank,0.9654844006568144
2800,the jalpaiguri central co op bank,the bhagalpur central co op bank,0.9559848484848485
2801,the janalaxmi co op bank,the janata co op bank,0.9571428571428571
2802,the janata co op bank,the janalaxmi co op bank,0.9571428571428571
2803,the kaira district central co op bank,the madurai district central co op bank,0.9736544236544237
2804,the kaithal central co op bank,the alwar central co op bank,0.9513553113553114
2805,the kanara district central co op bank,the bhandara district central co op bank,0.9689260312944523
2806,the kanara district central co op bank,the kanyakumari district central co op bank,0.9556915544675643
2807,the kangra central co op bank,the karnal central co op bank,0.9504926108374384
2808,the kangra central co op bank,the nagaur central co op bank,0.9719211822660099
2809,the kangra co op bank,the bantra co op bank,0.9619047619047618
2810,the kannur district co op bank,the ernakulam district co op bank,0.9552978056426332
2811,the kanyakumari district central co op bank,the kanara district central co op bank,0.9556915544675643
2812,the karan urban co op bank,the ajara urban co op bank,0.9525641025641025
2813,the karnal central co op bank,the kangra central co op bank,0.9504926108374384
2814,the khattri co op urban bank,the gayatri co op urban bank,0.9571428571428571
2815,the khattri co op urban bank,the kranthi co op urban bank,0.9783068783068783
2816,the kheda peoples co op bank,the gandevi peoples co op bank,0.9513553113553114
2817,the kheda peoples co op bank,the rander peoples co op bank,0.9573323228495642
2818,the kranthi co op urban bank,the khattri co op urban bank,0.9783068783068783
2819,the madurai district central co op bank,the kaira district central co op bank,0.9736544236544237
2820,the madurai district central co op bank,the murshidabad district central co op bank,0.9608825283243888
2821,the mahanagar co op urban bank,the maharaja co op urban bank,0.9726272577996716
2822,the maharaja co op urban bank,the mahanagar co op urban bank,0.9726272577996716
2823,the malappuram district co op bank,the alappuzha district co op bank,0.9508768903455811
2824,the mansa central co op bank,the dhanbad central co op bank,0.959047619047619
2825,the mehsana nagarik sahakari bank,the chanasma nagrik sahakari bank,0.9566287878787879
2826,the motihari central co op bank,the muktsar central co op bank,0.9541935483870968
2827,the motihari central co op bank,the rohtak central co op bank,0.9594628952804704
2828,the muktsar central co op bank,the motihari central co op bank,0.9541935483870968
2829,the muktsar central co op bank,the rohtak central co op bank,0.9587994891443167
2830,the murshidabad district central co op bank,the madurai district central co op bank,0.9608825283243888
2831,the nadiad peoples co op bank,the una peoples co op bank,0.9647214854111406
2832,the nagaur central co op bank,the gurgaon central co op bank,0.9511986863711002
2833,the nagaur central co op bank,the kangra central co op bank,0.9719211822660099
2834,the odisha state co op bank,the goa state co op bank,0.9533413848631239
2835,the palakkad district co op bank,the wayanad district co op bank,0.9556451612903226
2836,the payangadi urban co op bank,the vaidyanath urban co op bank,0.9530261136712749
2837,the purnea district central co op bank,the thane district central co op bank,0.9619711440764073
2838,the quilon co op urban bank,the shillong co op urban bank,0.9575989782886334
2839,the rajasthan urban co op bank,the rajsamand urban co op bank,0.9661904761904763
2840,the rajsamand urban co op bank,the rajasthan urban co op bank,0.9661904761904763
2841,the rander peoples co op bank,the gandevi peoples co op bank,0.9662068965517241
2842,the rander peoples co op bank,the kheda peoples co op bank,0.9573323228495642
2843,the rewari central co op bank,the barmer central co op bank,0.9650063856960409
2844,the rohtak central co op bank,the faridkot central co op bank,0.9594628952804704
2845,the rohtak central co op bank,the motihari central co op bank,0.9594628952804704
2846,the rohtak central co op bank,the muktsar central co op bank,0.9587994891443167
2847,the rohtak central co op bank,the ropar central co op bank,0.9573323228495642
2848,the ropar central co op bank,the gurdaspur central co op bank,0.9541997354497355
2849,the ropar central co op bank,the hoshiarpur central co op bank,0.9554112554112555
2850,the ropar central co op bank,the rohtak central co op bank,0.9573323228495642
2851,the salem district central co op bank,the belgaum district central co op bank,0.956987756987757
2852,the salem district central co op bank,the solapur district central co op bank,0.9515335115335115
2853,the shillong co op urban bank,the quilon co op urban bank,0.9575989782886334
2854,the sind co op urban bank,the gandhi co op urban bank,0.9614444444444444
2855,the solapur district central co op bank,the bijapur district central co op bank,0.9581196581196582
2856,the solapur district central co op bank,the salem district central co op bank,0.9515335115335115
2857,the sutex co op bank,the united co op bank,0.9514285714285714
2858,the thane district central co op bank,the purnea district central co op bank,0.9619711440764073
